"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S&P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index"
"1414",2017-05-18,2107296.43,1252.8,2.228,2286.82,1129.19,16337989.8,14.66,6055.129883,13.18,2365.72,133.07,11.27,116.239998,49.110001,19.68,5333,102.83
"1415",2017-05-17,2051998.87,1258.7,2.223,2293.08,1123.06,16336214.8,15.59,6011.240234,12.83,2357.03,127.72,11.2,116.800003,49.049999,19.559999,5304.57142857143,102.83
"1416",2017-05-16,1935244.83,1236.4,2.326,2295.33,1116.06,16334277.3,10.65,6169.870117,12.51,2400.67,136.81,12.75,118.489998,50.34,20.34,5276.14285714286,102.83
"1417",2017-05-15,1939685.7,1230,2.343,2290.65,1118.12,16332627.3,10.42,6149.669922,12.89,2402.32,134.31,11.42,118.209999,49.77,20.25,5247.71428571429,102.83
"1418",2017-05-14,2018325.05,1229.23333333333,2.324,2289.10666666667,1119.88333333333,16330502.3,10.4133333333333,6140.18994133333,12.7,2398.51333333333,132.17,11.3666666666667,117.849998333333,49.6366663333333,20.1933333333333,5219.28571428571,102.83
"1419",2017-05-13,2013861.97,1228.46666666667,2.325,2287.56333333333,1121.64666666667,16328452.3,10.4066666666667,6130.70996066667,12.51,2394.70666666667,130.03,11.3133333333333,117.489997666667,49.5033326666667,20.1366666666667,5190.85714285714,102.83
"1420",2017-05-12,1923852.87,1227.7,2.326,2286.02,1123.41,16326477.3,10.4,6121.22998,12.32,2390.9,127.89,11.26,117.129997,49.369999,20.08,5162.42857142857,102.83
"1421",2017-05-11,2062576.33,1224.2,2.393,2296.37,1124.41,16324552.3,10.6,6115.959961,14.72,2394.44,126.5,11.07,116.529999,49.700001,19.709999,5134,102.83
"1422",2017-05-10,1994023.58,1218.9,2.41,2270.12,1132.05,16322864.8,10.21,6129.140137,16.15,2399.63,121.29,10.79,116.650002,49.790001,19.950001,5105.57142857143,102.83
"1423",2017-05-09,1958575.58,1216.1,2.398,2281.44,1139.15,16321014.8,9.96,6120.589844,15.945,2396.92,102.94,10.18,116.410004,49.220001,19.799999,5077.14285714286,102.83
"1424",2017-05-08,1922859.82,1227.1,2.389,2292.76,1133.69,16319077.3,9.77,6102.660156,15.74,2399.38,102.77,10.04,116.610001,49.169998,19.559999,5048.71428571429,102.83
"1425",2017-05-07,1781558.87,1227.03333333333,2.36,2279.88,1134.36333333333,16316827.3,10.0366666666667,6102.02669266667,15.2475,2399.35,103.133333333333,10.09,116.906667333333,49.2133316666667,19.633333,5020.28571428571,102.83
"1426",2017-05-06,1761575.55,1226.96666666667,2.355,2267,1135.03666666667,16314739.8,10.3033333333333,6101.39322933333,14.755,2399.32,103.496666666667,10.14,117.203333666667,49.2566653333333,19.706667,4991.85714285714,102.83
"1427",2017-05-05,1735522.24,1226.9,2.35,2254.12,1135.71,16312639.8,10.57,6100.759766,14.2625,2399.29,103.86,10.19,117.5,49.299999,19.780001,4963.42857142857,102.83
"1428",2017-05-04,1715683.98,1228.6,2.352,2241.24,1135.6,16311027.3,10.46,6075.339844,13.77,2389.52,103.85,10.1,117.919998,48.91,19.9,4935,102.83
"1429",2017-05-03,1662595.62,1248.5,2.322,2230.455,1133.95,16308927.3,10.68,6072.549805,13.475,2388.13,104.25,10.39,117.330002,49.02,18.280001,4906.57142857143,102.83
"1430",2017-05-02,1621010.9,1257,2.287,2219.67,1129.2,16307277.3,10.59,6095.370117,13.18,2391.17,103.48,10.32,118.120003,49.049999,18.809999,4878.14285714286,102.83
"1431",2017-05-01,1586176.64,1255.5,2.322,2216.1125,1137.6,16305302.3,10.11,6091.600098,12.9525,2388.33,106.64,13.62,116.370003,47.540001,18.610001,4849.71428571429,102.83
"1432",2017-04-30,1503933.38,1259.76666666667,2.28,2212.555,1137.69333333333,16303427.3,10.3466666666667,6076.93668633333,12.725,2386.95333333333,105.86,13.5133333333333,116.353335333333,47.600001,18.4866673333333,4821.28571428571,102.72
"1433",2017-04-29,1474811.85,1264.03333333333,2.2845,2208.9975,1137.78666666667,16301539.8,10.5833333333333,6062.27327466667,12.4975,2385.57666666667,105.08,13.4066666666667,116.336667666667,47.660001,18.3633336666667,4792.85714285714,102.72
"1434",2017-04-28,1468887.05,1268.3,2.289,2205.44,1137.88,16299377.3,10.82,6047.609863,12.27,2384.2,104.3,13.3,116.32,47.720001,18.24,4764.42857142857,102.72
"1435",2017-04-27,1470281.76,1265.9,2.3,2209.46,1131.65,16297677.3,10.36,6048.939941,11.82,2388.77,105.64,13.62,117.099998,47.150002,18.23,4736,102.72
"1436",2017-04-26,1429388.81,1264.2,2.304,2207.84,1133.03,16295839.8,10.85,6025.22998,12.18,2387.45,104.02,13.41,116.169998,44.41,18.08,4707.57142857143,102.72
"1437",2017-04-25,1411994.02,1267.2,2.334,2196.85,1128.23,16293927.3,10.76,6025.490234,12.02,2388.61,104.74,13.49,116.129997,44.709999,18.219999,4679.14285714286,102.72
"1438",2017-04-24,1394878.17,1277.5,2.273,2173.74,1134.38,16292077.3,10.84,5983.819824,12.77,2374.15,102.95,13.13,115.699997,44.27,17.85,4650.71428571429,102.72
"1439",2017-04-23,1346966.99,1281.36666666667,2.2595,2170.84,1134.44333333333,16290527.3,12.1033333333333,5959.386556,12.81,2365.66333333333,102.526666666667,13.0866666666667,115.223330333333,44.116667,17.73,4622.28571428571,102.72
"1440",2017-04-22,1374303.32,1285.23333333333,2.246,2167.94,1134.50666666667,16288614.8,13.3666666666667,5934.953288,12.85,2357.17666666667,102.103333333333,13.0433333333333,114.746663666667,43.963334,17.61,4593.85714285714,102.72
"1441",2017-04-21,1363525.09,1289.1,2.246,2165.04,1134.57,16286802.3,14.63,5910.52002,12.89,2348.69,101.68,13,114.269997,43.810001,17.49,4565.42857142857,102.72
"1442",2017-04-20,1371368.84,1283.8,2.236,2149.15,1138.12,16284714.8,14.15,5916.779785,13.3,2355.84,101.26,13.11,114.589996,43.689999,17.709999,4537,102.72
"1443",2017-04-19,1350403.64,1283.4,2.216,2138.4,1143.69,16282989.8,14.93,5863.029785,14.87,2338.17,99.68,12.84,112.290001,43.299999,17.200001,4508.57142857143,102.72
"1444",2017-04-18,1351943.41,1294.1,2.172,2148.46,1142.64,16281202.3,14.42,5849.470215,15.38,2342.19,99.29,12.95,112.519997,43.09,16.98,4480.14285714286,102.72
"1445",2017-04-17,1332127.35,1291.9,2.248,2145.76,1133.02,16279377.3,14.66,5856.790039,15.81,2349.01,99.23,12.79,112.669998,43.099998,17.08,4451.71428571429,102.72
"1446",2017-04-16,1319887.26,1291.05,2.198,2142.13333333333,1134.16333333333,16277652.3,14.985,5843.88000475,16.0066666666667,2343.995,98.295,12.67,112.30749875,42.96249825,17.04,4423.28571428571,102.72
"1447",2017-04-15,1308261.04,1290.2,2.20933333333333,2138.50666666667,1135.30666666667,16275827.3,15.31,5830.9699705,16.2033333333333,2338.98,97.36,12.55,111.9449995,42.8249985,17,4394.85714285714,102.72
"1448",2017-04-14,1302704.54,1289.35,2.22066666666667,2134.88,1136.45,16273952.3,15.635,5818.05993625,16.4,2333.965,96.425,12.43,111.58250025,42.68749875,16.96,4366.42857142857,102.72
"1449",2017-04-13,1304645.96,1288.5,2.232,2148.61,1136.32,16272214.8,15.96,5805.149902,14.53,2328.95,95.49,12.31,111.220001,42.549999,16.92,4338,102.72
"1450",2017-04-12,1339335.17,1278.1,2.244,2128.91,1134.95,16270627.3,15.77,5836.160156,15.75,2344.93,97.31,12.76,111.470001,42.490002,17.299999,4309.57142857143,102.72
"1451",2017-04-11,1344512.35,1274.2,2.298,2123.85,1145.63,16268852.3,15.07,5866.77002,16.68,2353.78,98.12,13.1,112.110001,42.689999,16.92,4281.14285714286,102.72
"1452",2017-04-10,1324562.4,1253.9,2.366,2133.32,1143.47,16266764.8,14.05,5880.930176,14.77,2357.16,97.77,13.1,112.32,43.049999,16.99,4252.71428571429,102.72
"1453",2017-04-09,1325388.06,1255.03333333333,2.382,2139.45666666667,1141.61,16264927.3,13.6566666666667,5879.890137,14.0566666666667,2356.62,98.6233333333333,13.24,112.293332666667,43.0466663333333,16.8900003333333,4224.28571428571,102.72
"1454",2017-04-08,1312088.05,1256.16666666667,2.382,2145.59333333333,1139.75,16262939.8,13.2633333333333,5878.850098,13.3433333333333,2356.08,99.4766666666667,13.38,112.266665333333,43.0433336666667,16.7900006666667,4195.85714285714,102.72
"1455",2017-04-07,1313148.11,1257.3,2.382,2151.73,1137.89,16261227.3,12.87,5877.810059,12.63,2355.54,100.33,13.52,112.239998,43.040001,16.690001,4167.42857142857,102.72
"1456",2017-04-06,1319597.29,1253.3,2.341,2152.75,1131.3,16259202.3,12.39,5878.950195,11.82,2357.49,100.76,13.27,112.43,42.900002,17,4139,102.72
"1457",2017-04-05,1254994.26,1248.5,2.339,2160.85,1128.28,16257364.8,12.89,5864.47998,11.1,2352.95,100.03,14.17,112.07,42.889999,16.75,4110.57142857143,102.72
"1458",2017-04-04,1264444.79,1258.4,2.364,2161.1,1125.1,16255339.8,11.79,5898.609863,10.94,2360.16,100.78,14.16,112.089996,42.720001,17.040001,4082.14285714286,102.72
"1459",2017-04-03,1276227.37,1254,2.323,2167.51,1117.28,16253777.3,12.38,5894.680176,11.01,2358.84,108.38,14.64,112.239998,42.630001,17.030001,4053.71428571429,102.72
"1460",2017-04-02,1229766.75,1253.06666666667,2.395,2165.08333333333,1117.40333333333,16251577.3,12.3766666666667,5900.366862,11.0266666666667,2360.13333333333,108.563333333333,14.61,112.316665666667,42.7600006666667,17.1133343333333,4025.28571428571,102.72
"1461",2017-04-01,1205587.99,1252.13333333333,2.392,2162.65666666667,1117.52666666667,16249602.3,12.3733333333333,5906.053548,11.0433333333333,2361.42666666667,108.746666666667,14.58,112.393333333333,42.8900003333333,17.1966676666667,3996.85714285714,102.72
"1462",2017-03-31,1195869.69,1251.2,2.389,2160.23,1117.65,16247952.3,12.37,5911.740234,11.06,2362.72,108.93,14.55,112.470001,43.02,17.280001,3968.42857142857,102.85
"1463",2017-03-30,1145258.44,1248,2.421,2164.64,1118.6,16246264.8,11.54,5914.339844,11.2,2368.06,109.4,14.05,112.669998,43.540001,17.32,3940,102.85
"1464",2017-03-29,1160365.86,1256.8,2.38,2166.98,1111.47,16244214.8,11.42,5897.549805,11.55,2361.13,107.34,13.71,112.059998,43.240002,17.219999,3911.57142857143,102.85
"1465",2017-03-28,1168377.14,1258.8,2.42,2163.31,1116.41,16242489.8,11.53,5875.140137,12.25,2358.57,107.69,13.69,112.470001,43.150002,17.23,3883.14285714286,102.85
"1466",2017-03-27,1166837.37,1258.8,2.378,2155.66,1111.32,16240552.3,12.5,5840.370117,12.97,2341.59,108.25,13.7,111.940002,43.080002,17.25,3854.71428571429,102.85
"1467",2017-03-26,1078641.39,1256.43333333333,2.384,2160.09,1113.4,16238902.3,12.6533333333333,5836.49348933333,12.7666666666667,2342.38666666667,107.99,13.7,111.953335666667,43.0966683333333,17.03,3826.28571428571,102.85
"1468",2017-03-25,1085396.27,1254.06666666667,2.401,2164.52,1115.48,16236827.3,12.8066666666667,5832.61686166667,12.5633333333333,2343.18333333333,107.73,13.7,111.966669333333,43.1133346666667,16.81,3797.85714285714,102.85
"1469",2017-03-24,1046055.42,1251.7,2.418,2168.95,1117.56,16235164.8,12.96,5828.740234,12.36,2343.98,107.47,13.7,111.980003,43.130001,16.59,3769.42857142857,102.85
"1470",2017-03-23,1158826.09,1250.1,2.418,2172.72,1122.68,16232964.8,13.12,5817.689941,12.75,2345.96,107.09,13.79,111.599998,43.139999,16.610001,3741,102.85
"1471",2017-03-22,1170597.5,1249.7,2.403,2168.3,1117.28,16231114.8,12.81,5821.640137,13.16,2348.45,108.07,14.1,111.449997,43.189999,16.41,3773,102.85
"1472",2017-03-21,1250263.41,1246.5,2.416,2178.38,1123.03,16229127.3,12.47,5793.830078,12.64,2344.02,105.91,13.82,110.709999,42.639999,16.51,4273,102.85
"1473",2017-03-20,1176276.73,1234,2.463,2157.01,1114.52,16227352.3,11.34,5901.529785,11.74,2373.47,109.45,14.4,112.410004,43.16,17.24,4350,102.85
"1474",2017-03-19,1156761.95,1232.73333333333,2.5,2159.53333333333,1119.36,16225652.3,11.32,5901.35319,11.5766666666667,2375.06333333333,108.323333333333,14.0966666666667,112.550003333333,43.133334,17.2533336666667,4406,102.85
"1475",2017-03-18,1086555.56,1231.46666666667,2.5,2162.05666666667,1124.2,16223589.8,11.3,5901.176595,11.4133333333333,2376.65666666667,107.196666666667,13.7933333333333,112.690002666667,43.106668,17.2666673333333,4462,102.85
"1476",2017-03-17,1227602.08,1230.2,2.501,2164.58,1129.04,16221627.3,11.28,5901,11.25,2378.25,106.07,13.49,112.830002,43.080002,17.280001,4518,102.85
"1477",2017-03-16,1325321.19,1227.1,2.537,2150.08,1128.82,16219702.3,11.21,5900.759766,11.27,2381.38,103.81,13.65,112.669998,42.400002,17.209999,4618,102.85
"1478",2017-03-15,1394275.61,1200.7,2.5,2133,1128.62,16217789.8,11.63,5900.049805,11.38,2385.26,102.55,13.98,112.019997,42.389999,16.950001,4700,102.85
"1479",2017-03-14,1383553.09,1202.6,2.602,2133.78,1149.97,16216014.8,12.3,5856.819824,11.11,2365.45,101.78,14.1,110.489998,42.099998,16.77,4691,102.85
"1480",2017-03-13,1374537.72,1203.1,2.626,2117.59,1147.99,16214064.8,11.35,5875.779785,10.7,2373.47,101.85,14.28,111.529999,42.59,16.93,4764,102.85
"1481",2017-03-12,1362777.48,1202.53333333333,2.582,2110.84333333333,1148.26333333333,16212252.3,11.4533333333333,5871.09651666667,10.69,2373.18,100.94,14.1566666666667,111.423332333333,42.723334,16.9233333333333,5630,102.85
"1482",2017-03-11,1311954.17,1201.96666666667,2.5785,2104.09666666667,1148.53666666667,16210314.8,11.5566666666667,5866.41324833333,10.68,2372.89,100.03,14.0333333333333,111.316665666667,42.856668,16.9166666666667,5374,102.85
"1483",2017-03-10,1246001.1,1201.4,2.575,2097.35,1148.81,16208452.3,11.66,5861.72998,10.67,2372.6,99.12,13.91,111.209999,42.990002,16.91,5118,102.85
"1484",2017-03-09,1326079.83,1203.2,2.609,2091.06,1160.1,16206502.3,12.3,5838.810059,11.96,2364.87,98.54,13.33,110.790001,42.919998,17.07,5046,102.85
"1485",2017-03-08,1283133.91,1209.4,2.56,2095.41,1155.19,16204652.3,11.86,5837.549805,11.3,2362.98,98.56,13.22,110.980003,42.790001,16.83,4773,102.85
"1486",2017-03-07,1365187.58,1216.1,2.518,2094.05,1150.67,16202877.3,11.45,5833.930176,11.19,2368.39,98.74,13.05,110.959999,42.889999,16.76,4800,102.85
"1487",2017-03-06,1420183.72,1225.5,2.494,2081.36,1155.15,16200964.8,11.24,5849.180176,11.28,2375.31,97.67,13.04,111.360001,42.869999,16.860001,4654,102.85
"1488",2017-03-05,1413812.73,1225.83333333333,2.476,2080.49,1154.20666666667,16199189.8,11.1466666666667,5856.37011733333,11.1766666666667,2377.91333333333,97.9233333333333,13.0366666666667,111.486666666667,42.9233323333333,16.8700003333333,4636,102.85
"1489",2017-03-04,1400457.01,1226.16666666667,2.479,2079.62,1153.26333333333,16197352.3,11.0533333333333,5863.56005866667,11.0733333333333,2380.51666666667,98.1766666666667,13.0333333333333,111.613332333333,42.9766656666667,16.8799996666667,4618,102.85
"1490",2017-03-03,1422593.82,1226.5,2.482,2078.75,1152.32,16195702.3,10.96,5870.75,10.97,2383.12,98.43,13.03,111.739998,43.029999,16.889999,4600,102.85
"1491",2017-03-02,1395837.71,1232.9,2.482,2102.65,1150.71,16193814.8,11.81,5861.220215,10.55,2381.92,99,13.9,111.330002,42.77,16.99,4736,102.85
"1492",2017-03-01,1364027.14,1250,2.458,2097.145,1140.23,16191852.3,12.54,5904.029785,10.595,2395.96,102.79,14.96,112.309998,42.43,17.219999,5060,102.85
"1493",2017-02-28,1316573.46,1253.9,2.397,2091.64,1137.8,16190052.3,12.92,5825.439941,10.64,2363.64,101.48,14.46,110.459999,42,17.32,4600,102.92
"1494",2017-02-27,1316573.46,1258.8,2.367,2085.52,1134.65,16188139.8,12.09,5861.899902,10.62,2369.75,104.41,15.2,110.57,42.639999,17.93,4791,102.92
"1495",2017-02-26,1300093.54,1258.63333333333,2.322,2088.38666666667,1133.26666666667,16186339.8,11.8833333333333,5856.36995433333,10.4766666666667,2368.94666666667,103.426666666667,14.84,110.713333333333,42.7833326666667,17.7633333333333,4577.33333333333,102.92
"1496",2017-02-25,1276260.74,1258.46666666667,2.3185,2091.25333333333,1131.88333333333,16184114.8,11.6766666666667,5850.84000666667,10.3333333333333,2368.14333333333,102.443333333333,14.48,110.856666666667,42.9266663333333,17.5966666666667,4363.66666666667,102.92
"1497",2017-02-24,1309555.37,1258.3,2.315,2094.12,1130.5,16182027.3,11.47,5845.310059,10.19,2367.34,101.46,14.12,111,43.07,17.43,4150,102.92
"1498",2017-02-23,1301789.53,1251.4,2.376,2107.63,1133.1,16179989.8,11.71,5835.509766,9.79,2363.81,100.49,14.32,110.739998,42.529999,17.15,4036,102.92
"1499",2017-02-22,1246804.42,1233.3,2.415,2106.61,1138.48,16178114.8,11.74,5860.629883,9.72,2362.82,110.76,14.28,109.440002,42.419998,15.04,4246,102.92
"1500",2017-02-21,1244416.79,1238.9,2.431,2102.93,1142.89,16176389.8,11.57,5865.950195,10,2365.38,111.07,14,110.160004,42.43,14.63,4418,102.92
"1501",2017-02-20,1205007.77,1238.95,2.436,2084.39,1145.38,16174664.8,11.55,5859.10766575,10.17,2361.825,110.11,13.7825,109.9750025,42.31249975,14.59,4382,102.92
"1502",2017-02-19,1169180.46,1239,2.43066666666667,2083.12,1147.18,16172814.8,11.53,5852.2651365,10.12,2358.27,109.15,13.565,109.790001,42.1949995,14.55,4382,102.92
"1503",2017-02-18,1176488.8,1239.05,2.42533333333333,2081.85,1148.98,16171139.8,11.51,5845.42260725,10.07,2354.715,108.19,13.3475,109.6049995,42.07749925,14.51,4382,102.92
"1504",2017-02-17,1167328.24,1239.1,2.42,2080.58,1150.78,16169252.3,11.49,5838.580078,10.02,2351.16,107.23,13.13,109.419998,41.959999,14.47,4382,102.92
"1505",2017-02-16,1146385.24,1241.6,2.447,2081.84,1141.99,16167364.8,11.76,5814.899902,10.14,2347.22,107.25,12.97,109.300003,42.150002,13.89,4268,102.92
"1506",2017-02-15,1124114.55,1233.1,2.497,2083.86,1135.28,16165477.3,11.97,5819.439941,10.19,2349.25,109,13.3,109.660004,41.869999,14.31,4068,102.92
"1507",2017-02-14,1120845.35,1225.4,2.472,2074.57,1138.89,16163739.8,10.74,5782.569824,10.47,2337.58,108.78,13.26,108.879997,41.619999,14.33,4100,102.92
"1508",2017-02-13,1105327.29,1225.8,2.436,2078.65,1149.71,16161627.3,11.07,5763.959961,10.49,2328.25,108.38,13.49,108.279999,41.169998,14.5,4064,102.92
"1509",2017-02-12,1114854.84,1229.16666666667,2.425,2077.46,1148.67333333333,16159589.8,10.9966666666667,5754.01660166667,10.4566666666667,2324.2,110.126666666667,13.52,107.943331666667,40.9733326666667,14.5366666666667,4050.33333333333,102.92
"1510",2017-02-11,1120733.8,1232.53333333333,2.417,2076.27,1147.63666666667,16157839.8,10.9233333333333,5744.07324233333,10.4233333333333,2320.15,111.873333333333,13.55,107.606664333333,40.7766673333333,14.5733333333333,4036.66666666667,102.92
"1511",2017-02-10,1103131.44,1235.9,2.409,2075.08,1146.6,16156102.3,10.85,5734.129883,10.39,2316.1,113.62,13.58,107.269997,40.580002,14.61,4023,102.92
"1512",2017-02-09,1109501.34,1236.8,2.397,2065.88,1151.02,16154264.8,10.88,5715.180176,10.92,2307.87,116.38,13.42,107.300003,40.830002,14.73,3909,102.92
"1513",2017-02-08,1186140.08,1239.5,2.34,2065.08,1145.2,16152152.3,11.45,5682.450195,11.31,2294.67,118.61,13.56,106.720001,40.880001,14.47,3773,102.92
"1514",2017-02-07,1184221,1236.1,2.397,2075.21,1143.39,16150327.3,11.29,5674.220215,11.71,2293.08,119.13,13.29,106.599998,40.02,14.4,3827,102.92
"1515",2017-02-06,1158335.22,1232.1,2.417,2077.66,1134.99,16148439.8,11.37,5663.549805,11.96,2292.56,117.31,13.63,106.589996,39.740002,14.4,4009,102.92
"1516",2017-02-05,1146273.69,1228.33333333333,2.472,2076.16,1136.16666666667,16146877.3,11.2366666666667,5664.62321,11.95,2294.18,116.333333333333,13.1666666666667,106.586664666667,39.6900013333333,14.36,4385,102.92
"1517",2017-02-04,1163635.12,1224.56666666667,2.4695,2074.66,1137.34333333333,16144889.8,11.1033333333333,5665.696615,11.94,2295.8,115.356666666667,12.7033333333333,106.583333333333,39.6400006666667,14.32,4185.5,102.92
"1518",2017-02-03,1149141.3,1220.8,2.467,2073.16,1138.52,16143089.8,10.97,5666.77002,11.93,2297.42,114.38,12.24,106.580002,39.59,14.28,3986,102.92
"1519",2017-02-02,1128934.67,1219.4,2.474,2071.01,1144.1,16141227.3,11.93,5636.200195,12.21,2280.85,115.39,12.28,105.139999,39.580002,14.36,4318,102.92
"1520",2017-02-01,1103520.84,1208.3,2.477,2080.48,1153.71,16139264.8,11.81,5642.649902,12.1,2279.55,113.95,12.06,105,39.310001,14.36,4354,102.92
"1521",2017-01-31,1082745.23,1211.4,2.466,2067.57,1151.65,16136864.8,11.99,5614.790039,12.53,2278.87,109.18,10.37,106.330002,39.779999,14.62,4391,102.64
"1522",2017-01-30,1026933.37,1196,2.49,2070.774,1170.71,16135052.3,11.88,5613.709961,12.342,2280.9,110.02,10.61,109.300003,39.860001,14.45,4650,102.64
"1523",2017-01-29,1025944.75,1194.36666666667,2.479,2073.978,1173.41333333333,16133252.3,11.4466666666667,5629.39990233333,12.154,2285.49666666667,110.603333333333,10.63,109.480000666667,39.9966673333333,14.4766666666667,4544.25,102.64
"1524",2017-01-28,1028281.23,1192.73333333333,2.4825,2077.182,1176.11666666667,16131164.8,11.0133333333333,5645.08984366667,11.966,2290.09333333333,111.186666666667,10.65,109.659998333333,40.1333336666667,14.5033333333333,4438.5,102.64
"1525",2017-01-27,1026228.19,1191.1,2.486,2080.386,1178.82,16129264.8,10.58,5660.779785,11.778,2294.69,111.77,10.67,109.839996,40.27,14.53,4332.75,102.64
"1526",2017-01-26,1023813.66,1192.5,2.512,2083.59,1172.39,16127139.8,10.63,5655.180176,11.59,2296.68,109.65,10.52,109.379997,41.5,14.41,4227,102.64
"1527",2017-01-25,1005912.26,1200.5,2.515,2066.94,1162.7,16125202.3,10.81,5656.339844,12.12,2298.37,107.79,10.35,110.190002,41.709999,14.6,3896,102.64
"1528",2017-01-24,996032.15,1210.8,2.465,2065.76,1170.23,16123339.8,11.07,5600.959961,12.49,2280.07,107.33,10.44,109.919998,41.959999,14.66,3750,102.64
"1529",2017-01-23,1027636.31,1215.6,2.401,2065.99,1163.23,16121477.3,11.77,5552.939941,12.91,2265.2,105.09,9.91,109.629997,41.619999,14.61,3832,102.64
"1530",2017-01-22,1031721.09,1212.03333333333,2.439,2065.86333333333,1167.28333333333,16119752.3,11.6933333333333,5553.73665333333,12.8466666666667,2267.23666666667,104.73,9.85666666666667,109.739997666667,41.6433323333333,14.7033333333333,3909.33333333333,102.64
"1531",2017-01-21,1028503.24,1208.46666666667,2.453,2065.73666666667,1171.33666666667,16117577.3,11.6166666666667,5554.53336566667,12.7833333333333,2269.27333333333,104.37,9.80333333333333,109.849998333333,41.6666656666667,14.7966666666667,3986.66666666667,102.64
"1532",2017-01-20,998641.92,1204.9,2.467,2065.61,1175.39,16115314.8,11.54,5555.330078,12.72,2271.31,104.01,9.75,109.959999,41.689999,14.89,4064,102.64
"1533",2017-01-19,1003157.44,1201.5,2.47,2072.79,1175.18,16112952.3,12.78,5540.080078,12.56,2263.69,105.16,9.77,108.529999,41.27,14.73,4036,102.64
"1534",2017-01-18,989260.52,1212.1,2.428,2070.54,1178.38,16110777.3,12.48,5555.649902,12.25,2271.89,102.95,9.88,108.660004,41.349998,14.64,3904,102.64
"1535",2017-01-17,1013048.71,1212.9,2.325,2071.87,1160.84,16108902.3,11.87,5538.72998,11.81,2267.89,101.11,9.82,108.400002,41.27,14.69,3982,102.64
"1536",2017-01-16,927799.54,1208.725,2.378,2064.17,1183.38,16106927.3,11.71,5547.57751425,11.8,2269.5775,101.69,10.01,108.47500075,41.3524995,14.705,3950,102.64
"1537",2017-01-15,916936.39,1204.55,2.38466666666667,2068.37666666667,1180.58666666667,16104814.8,11.55,5556.4250485,11.52,2271.265,102.27,10.2,108.5499995,41.434999,14.72,4080,102.64
"1538",2017-01-14,913158.41,1200.375,2.39133333333333,2072.58333333333,1177.79333333333,16102727.3,11.39,5565.27258275,11.24,2272.9525,102.85,10.39,108.62499825,41.5174985,14.735,3894.5,102.64
"1539",2017-01-13,919375.5,1196.2,2.398,2076.79,1175,16100577.3,11.23,5574.120117,10.96,2274.64,103.43,10.58,108.699997,41.599998,14.75,3709,102.64
"1540",2017-01-12,898008.5,1199.8,2.361,2087.14,1175.91,16098702.3,11.54,5547.490234,12.03,2270.44,103.44,10.76,108.709999,41.560001,14.74,3423,102.64
"1541",2017-01-11,867796.87,1196.6,2.37,2075.17,1187.88,16096552.3,11.26,5563.649902,11.39,2275.32,105.16,11.2,107.809998,41.279999,14.9,3341,102.64
"1542",2017-01-10,1012759.76,1185.5,2.377,2045.12,1201.8,16094639.8,11.49,5551.819824,10.97,2268.9,106.47,11.44,107.32,41.080002,14.91,4527,102.64
"1543",2017-01-09,1007347.15,1184.9,2.368,2048.78,1203.36,16092639.8,11.56,5531.819824,11.13,2268.9,107.28,11.49,107.550003,41.400002,15.06,4532,102.64
"1544",2017-01-08,1016687.22,1181.06666666667,2.421,2048.89333333333,1202.90666666667,16090939.8,11.48,5528.23323566667,11.0866666666667,2271.59333333333,105.886666666667,11.4333333333333,107.620002666667,41.4166683333333,15.04,4800,102.64
"1545",2017-01-07,1013770.65,1177.23333333333,2.421,2049.00666666667,1202.45333333333,16088852.3,11.4,5524.64664733333,11.0433333333333,2274.28666666667,104.493333333333,11.3766666666667,107.690002333333,41.4333346666667,15.02,4582,102.64
"1546",2017-01-06,1006647.55,1173.4,2.421,2049.12,1202,16087127.3,11.32,5521.060059,11,2276.98,103.1,11.32,107.760002,41.450001,15,4364,102.64
"1547",2017-01-05,1130697.61,1181.3,2.348,2041.95,1182.19,16085114.8,11.67,5487.939941,11.12,2269,101.74,11.24,106.989998,41.060001,14.56,4404,102.64
"1548",2017-01-04,1288411.47,1165.3,2.441,2045.64,1196.15,16083364.8,11.85,5477,10.9,2270.75,104.39,11.43,106.389999,41,14.25,3609,102.64
"1549",2017-01-03,1164683.88,1162,2.448,2043.97,1206.82,16081452.3,12.85,5429.080078,11.24,2257.83,102.01,11.43,105.389999,40.25,13.81,3277,102.64
"1550",2017-01-02,1140036.59,1159.425,2.446,2026.16,1203.93,16079402.3,13.1475,5417.59008775,11.68,2253.08,103.1925,11.4075,104.85499925,40.05500025,13.765,3473,102.64
"1551",2017-01-01,1113899.72,1156.85,2.446,2026.235,1205.04,16077414.8,13.445,5406.1000975,11.6375,2248.33,104.375,11.385,104.3199995,39.8600005,13.72,3468.25,102.64
"1552",2016-12-31,1075314.17,1154.275,2.446,2026.31,1206.15,16075464.8,13.7425,5394.61010725,11.595,2243.58,105.5575,11.3625,103.78499975,39.66500075,13.675,3463.5,101.56
"1553",2016-12-30,1072519.17,1151.7,2.446,2026.385,1207.26,16073614.8,14.04,5383.120117,11.5525,2238.83,106.74,11.34,103.25,39.470001,13.63,3458.75,101.56
"1554",2016-12-29,1086197.41,1158.1,2.477,2026.46,1206.39,16071652.3,13.37,5432.089844,11.51,2249.26,111.43,11.59,103.769997,39.959999,13.73,3454,101.56
