"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S.P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index","net_point_by_word","volume","Atinum","Woori"
"127",2020-11-25,21316100.71,1811.2,0.882,2601.54,1106.21,18554239.79,21.25,12094.40039,20.82,3629.65,529.39,86.71,341.320007,214.460007,212.919998,10650,105.5,0.076030398,48770645036497,3020,5760
"128",2020-11-24,20491107.05,1810.9,0.885,2617.76,1110.24,18553271.04,21.64,12036.79004,19.81,3635.41,518.31,85.07,342.390015,206,202.899994,10200,105.5,0.079557152,57428125418622,3035,5550
"129",2020-11-23,20496688.86,1844.1,0.859,2602.59,1113.51,18552421.04,22.66,11880.62988,19.79,3577.59,525.6,85.31,332.040009,200.820007,207.779999,8190,105.5,0.057426787,47689191811429,2715,5190
"130",2020-11-22,20800418.54,1853.533333,0.824,2586.226667,1113.99,18551502.29,23.00666667,11872.0765,19.59666667,3570.906667,524.9033333,85.08666667,329.0266727,198.1033373,203.843333,7810,105.5,0.0420386,46059413046573,2700,5190
"131",2020-11-21,20777079.88,1862.966667,0.824,2569.863333,1114.47,18550414.79,23.35333333,11863.52311,19.40333333,3564.223333,524.2066667,84.86333333,326.0133363,195.3866677,199.906667,7810,105.5,0.099383434,44240460804161,2700,5190
"132",2020-11-20,19879742.82,1872.4,0.824,2553.5,1114.95,18549358.54,23.7,11854.96973,19.21,3557.54,523.51,84.64,323,192.669998,195.970001,7810,105.5,0.065846418,41275487831746,2700,5190
"133",2020-11-19,19864990.22,1861.5,0.842,2547.42,1113.59,18548308.54,23.11,11904.70996,19.41,3581.87,537.61,85.54,333.880005,190.899994,191.660004,8030,105.5,0.078768098,41266764100416,2740,5300
"134",2020-11-18,19687949.79,1873.9,0.87,2545.64,1106.17,18547452.29,23.84,11801.59961,19.63,3567.79,537.15,82.54,335.940002,190.119995,185.539993,7720,105.5,0.096163493,54744964398331,2760,5290
"135",2020-11-17,18617370.31,1885.1,0.862,2539.15,1105.38,18546396.04,22.71,11899.33984,19.72,3609.53,536.89,83.36,336.5,192.300003,187.899994,7020,105.5,0.074800272,43522618190604,2600,4250
"136",2020-11-16,17802732.08,1887.8,0.911,2543.03,1107.04,18545414.79,22.45,11924.12988,20.5,3626.91,540.61,83.73,335.450012,191.940002,179.160004,6740,105.5,0.051671987,35176576883079,2640,4185
"137",2020-11-15,17928326.36,1887.266667,0.901,2526.643333,1107.233333,18544414.79,22.66666667,11892.5166,20.25666667,3612.99,537.7,82.96333333,335.3100077,190.833333,178.5033367,6870,105.5,0.04005036,26392243143026,2655,4325
"138",2020-11-14,18206898.46,1886.733333,0.8995,2510.256667,1107.426667,18543477.29,22.88333333,11860.90332,20.01333333,3599.07,534.79,82.19666667,335.1700033,189.726664,177.8466693,6870,105.5,0.081928139,30663229737972,2655,4325
"139",2020-11-13,18160741.5,1886.2,0.898,2493.87,1107.62,18542589.79,23.1,11829.29004,19.77,3585.15,531.88,81.43,335.029999,188.619995,177.190002,6870,105.5,0.086526208,35257721710355,2655,4325
"140",2020-11-12,17519016.76,1873.3,0.883,2475.62,1114.86,18541721.04,25.35,11709.58984,19.85,3537.01,538.27,81.84,328.290009,189.100006,178.509995,6900,105.5,0.068164251,38132238656545,2650,4240
"141",2020-11-11,17061116.17,1861.6,0.977,2485.87,1112.39,18540721.04,23.45,11786.42969,20.68,3572.66,536.72,81.28,332.390015,192.339996,183.419998,6930,105.5,0.044805533,33219081634599,2620,4205
"142",2020-11-10,17107355.39,1876.4,0.96,2452.83,1117.07,18539802.29,24.8,11553.86035,21.02,3545.53,510.8,77.99,334.779999,183.360001,172,7230,105.5,0.044489159,28535713387337,2700,4400
"143",2020-11-09,17271647.13,1854.4,0.924,2447.2,1119.06,18538883.54,25.75,11713.78027,21.58,3550.5,545.23,83.12,344.559998,184.720001,184.080002,7250,105.5,0.060544866,38102511480555,2940,4640
"144",2020-11-08,16551037.29,1886.833333,0.83,2436.966667,1119.84,18537727.29,25.45333333,11774.26367,21.63333333,3536.813333,557.6466667,84.04,334.253337,190.7233327,188.7466687,7580,105.5,0.021941263,29715233549332,2870,4720
"145",2020-11-07,17367921.07,1919.266667,0.825,2426.733333,1120.62,18536864.79,25.15666667,11834.74707,21.68666667,3523.126667,570.0633333,84.96,323.946676,196.7266643,193.4133353,7580,105.5,0.080657432,39079744191519,2870,4720
"146",2020-11-06,17383372.96,1951.7,0.82,2416.5,1121.4,18535952.29,24.86,11895.23047,21.74,3509.44,582.48,85.88,313.640015,202.729996,198.080002,7580,105.5,0.069756797,44449813880454,2870,4720
"147",2020-11-05,15769976.72,1946.8,0.766,2413.79,1122.88,18534996.04,27.58,11890.92969,22.16,3510.45,566.4,83,316.529999,204.559998,175.229996,7230,105.5,0.073146893,45586201307909,2660,3810
"148",2020-11-04,15565516.61,1896.2,0.771,2357.32,1127.65,18534077.29,29.57,11590.78027,24.75,3443.44,551.77,81.35,307.200012,194.289993,171.289993,6730,105.5,0.0636595,39181738002449,2590,3370
"149",2020-11-03,15119167.85,1910.4,0.896,2343.31,1131.32,18533083.54,35.55,11160.57031,26.54,3369.16,520.78,76.58,295.390015,179.809998,158.210007,6720,105.5,0.012070234,33327954635613,2355,3295
"150",2020-11-02,15327349.45,1892.5,0.852,2300.16,1132.95,18532208.54,37.13,10957.61035,28.65,3310.24,503.23,74.7,289.970001,187.759995,155.229996,6870,105.5,0.026196323,34333824341047,2410,3390
"151",2020-11-01,15376401.53,1888.3,0.859,2289.156667,1134.13,18531614.79,37.42666667,10942.27018,29.75666667,3296.813333,502.6066667,74.89666667,289.5266723,187.216665,155.1133323,6360,105.5,0.034743713,27284847233870,2280,3320
"152",2020-10-31,15114796.01,1884.1,0.8665,2278.153333,1135.31,18530833.54,37.72333333,10926.93001,30.86333333,3283.386667,501.9833333,75.09333333,289.0833437,186.673335,154.9966687,6360,105.61,0.035653586,33815002255613,2280,3320
"153",2020-10-30,14993557.59,1879.9,0.874,2267.15,1136.49,18530127.29,38.02,10911.58984,31.97,3269.96,501.36,75.29,288.640015,186.130005,154.880005,6360,105.61,0.028986685,34121861478657,2280,3320
"154",2020-10-29,14807698.92,1868,0.831,2326.67,1130.06,18529433.54,37.59,11185.58984,25.9,3310.11,520.96,78.02,293.179993,195.039993,169.860001,6460,105.61,0.045476897,63040368584286,2365,3270
"155",2020-10-28,15234944,1879.2,0.774,2345.26,1134.93,18528758.54,40.28,11004.87012,23.29,3271.03,505.08,76.4,291.380005,192.309998,167.130005,6620,105.61,0.066954729,40019628834629,2355,3395
"156",2020-10-27,14588945.25,1911.9,0.771,2330.84,1129.21,18528133.54,33.35,11431.34961,23.58,3390.68,535.87,78.88,317.109985,200.429993,171.020004,6220,105.61,0.04107952,37657054907669,2280,3120
"157",2020-10-26,14539805.41,1905.7,0.803,2343.91,1132.44,18527514.79,32.46,11358.94043,22.94,3400.97,525.65,82.23,318.059998,197.220001,169.889999,6330,105.61,0.044778067,32872170626239,2360,3280
"158",2020-10-25,14625565.5,1905.533333,0.815666667,2349.543333,1130.943333,18526827.29,30.82333333,11422.05371,22.59333333,3422.443333,531.6366667,82.14,321.9099937,199.1599983,172.183334,6790,105.61,0.042177297,27232476039567,2545,3420
"159",2020-10-24,14428644.36,1905.366667,0.828333333,2355.176667,1129.446667,18526096.04,29.18666667,11485.16699,22.24666667,3443.916667,537.6233333,82.05,325.7599893,201.0999957,174.476669,6790,105.61,0.075665076,27383548170301,2545,3420
"160",2020-10-23,14473246.72,1905.2,0.841,2360.81,1127.95,18525146.04,27.55,11548.28027,21.9,3465.39,543.61,81.96,329.609985,203.039993,176.770004,6790,105.61,0.045722179,32329367815489,2545,3420
"161",2020-10-22,14283663,1904.6,0.861,2355.05,1134.74,18524327.29,28.11,11506.00977,22.54,3453.49,534.44,79.42,333.600006,203.929993,175.929993,7080,105.61,0.08235858,38750375870072,2655,3850
"162",2020-10-21,13292238.01,1929.5,0.821,2370.86,1132.54,18523471.04,28.65,11484.69043,21.88,3435.56,540.99,79.2,333.420013,213.070007,177.820007,6040,105.61,0.052734922,48440773907490,2045,2965
"163",2020-10-20,13105790.22,1915.4,0.786,2358.41,1138.39,18522658.54,29.35,11516.49023,22.18,3443.12,545.82,81.56,331.720001,201.960007,185.740005,5990,105.61,0.046417293,34494903532054,2105,3000
"164",2020-10-19,12825802.59,1911.7,0.772,2346.74,1140.06,18521758.54,29.18,11478.87988,22.51,3426.92,539.91,82,331.670013,200.059998,186.960007,6060,105.61,0.052288825,26623098286593,2220,2895
"165",2020-10-18,12670648.64,1909.933333,0.761,2345.003333,1140.75,18520977.29,28.59,11543.10644,22.35,3445.883333,544.0933333,82.39,334.2466733,201.523331,186.7566733,5990,105.61,0.031612437,20399948373918,2055,2683.33333333333
"166",2020-10-17,12632869.18,1908.166667,0.755,2343.266667,1141.44,18520227.29,28,11607.33301,22.19,3464.846667,548.2766667,82.78,336.8233337,202.986664,186.5533397,5990,105.61,0.008437566,21345133636747,2055,2471.66666666667
"167",2020-10-16,12834494.64,1906.4,0.749,2341.53,1142.13,18519246.04,27.41,11671.55957,22.03,3483.81,552.46,83.17,339.399994,204.449997,186.350006,5990,105.61,0.041320027,28603264952301,2055,2260
"168",2020-10-15,12749444.59,1908.9,0.739,2361.21,1145.14,18518277.29,26.97,11713.87012,21.47,3483.34,558.8,83.13,338.570007,203.139999,188.600006,5940,105.61,0.009542721,27322086187432,2130,2305
"169",2020-10-14,12752172.87,1907.3,0.727,2380.48,1147.14,18517333.54,26.4,11768.73047,20.97,3488.67,563.81,84.21,342.700012,203.600006,187.490005,6080,105.61,0.041365564,26893847119540,2165,2375
"170",2020-10-13,12885699.09,1894.6,0.729,2403.15,1148.3,18516402.29,26.07,11863.90039,20.34,3511.93,569.93,85.28,345.839996,207.740005,190.470001,6100,105.61,0.038655259,27047815971579,2185,2435
"171",2020-10-12,12711545.97,1928.9,0.764,2403.73,1147.79,18515364.79,25.07,11876.25977,20.36,3534.22,569.04,84.29,352.040009,201.509995,185.169998,6080,105.61,0.027000066,29192939595675,2240,2440
"172",2020-10-11,12603813.56,1928,0.769,2400.7875,1146.366667,18514433.54,25.04666667,11777.48666,20.52,3515.19,562.8633333,83.89333333,352.1566777,200.0966647,185.8733317,5920,105.61,0.048053403,22280367417989,2125,2433.75
"173",2020-10-10,12339444.36,1927.1,0.774,2397.845,1144.943333,18513558.54,25.02333333,11678.71354,20.68,3496.16,556.6866667,83.49666667,352.2733463,198.6833343,186.5766653,5920,105.61,0.033518291,25526530551428,2125,2427.5
"174",2020-10-09,12193022.3,1926.2,0.779,2394.9025,1143.52,18512664.79,25,11579.94043,20.84,3477.13,550.51,83.1,352.390015,197.270004,187.279999,5920,105.61,0.007438169,25438539950373,2125,2421.25
"175",2020-10-08,11904549.51,1895.1,0.779,2391.96,1151.11,18511777.29,26.36,11420.98047,21,3446.83,553.55,86.51,345.149994,193.059998,183.5,5920,105.61,0.016708043,70644660643215,2125,2415
"176",2020-10-07,11830891.27,1890.8,0.784,2386.94,1157.26,18510764.79,28.06,11364.59961,21.55,3419.45,558.56,86.69,343.899994,194.610001,180.179993,5940,105.61,-0.002883492,42175449499939,2110,2415
"177",2020-10-06,12046180.38,1908.8,0.734,2365.9,1164.37,18509821.04,29.48,11154.59961,22.29,3360.95,549.46,84.48,337.429993,191.660004,175.339996,5870,105.61,0.007929917,47558181607082,2080,2370
"178",2020-10-05,11912535.96,1920.1,0.778,2358,1157.12,18509008.54,27.96,11332.49023,23.87,3408.63,545.7,86.15,343.25,196.850006,180.919998,5800,105.61,0.024057553,53040937717851,2070,2390
"179",2020-10-04,11771850.61,1915.933333,0.706,2352.981667,1160.166667,18508133.54,27.85,11246.66666,23.91666667,3388.566667,537.9633333,84.7,341.7766623,195.2033387,177.149999,5808.333333,105.61,0.017010622,79500496747262,2025,2385
"180",2020-10-03,11799365.42,1911.766667,0.705,2347.963333,1163.213333,18507146.04,27.74,11160.8431,23.96333333,3368.503333,530.2266667,83.25,340.3033247,193.5566713,173.38,5816.666667,105.61,0.023767351,49830529481565,2025,2380
"181",2020-10-02,11849263.24,1907.6,0.704,2342.945,1166.26,18506202.29,27.63,11075.01953,24.01,3348.44,522.49,81.8,338.829987,191.910004,169.610001,5825,105.61,0.014362481,54294923187761,2025,2375
"182",2020-10-01,12045006.46,1916.3,0.679,2337.926667,1162.83,18505352.29,26.7,11326.50977,24.05666667,3380.8,544.58,84.86,343.369995,196.940002,168.490005,5833.333333,105.61,0.027367678,44656557022174,2025,2370
"183",2020-09-30,12099250.68,1895.5,0.686,2332.908333,1164.65,18504577.29,26.37,11167.50977,24.10333333,3363,541.22,81.99,338.170013,197.029999,162.550003,5841.666667,106.2,0.068669351,49284697857891,2025,2365
"184",2020-09-29,11949491.4,1903.2,0.651,2327.89,1168.73,18503602.29,26.27,11085.25,24.15,3335.47,529.03,81.77,336.230011,194.5,164.809998,5850,106.2,0.036541523,51975176279675,2025,2360
"185",2020-09-28,12024207.31,1882.3,0.658,2308.08,1166.85,18502721.04,26.19,11117.53027,25.01,3351.6,521.4,79.48,338.390015,192.020004,160.759995,5810,106.2,0.024789743,53291781160837,2015,2320
"186",2020-09-27,11991045.68,1876.966667,0.658,2298.316667,1169.34,18501914.79,26.25333333,11049.54004,25.38333333,3333.886667,519.25,79.00666667,336.1866763,190.4300027,159.7466637,5860,106.2,0.029571805,59968069814200,1983.33333333333,2298.33333333333
"187",2020-09-26,11933787.03,1871.633333,0.657,2288.553333,1171.83,18500964.79,26.31666667,10981.5498,25.75666667,3316.173333,517.1,78.53333333,333.9833377,188.8400013,158.7333323,5860,106.2,-0.014393939,52276577618569,1951.66666666667,2276.66666666667
"188",2020-09-25,12006908.6,1866.3,0.656,2278.79,1174.32,18500027.29,26.38,10913.55957,26.13,3298.46,514.95,78.06,331.779999,187.25,157.720001,5860,106.2,0.030686867,43903922952614,1920,2255
"189",2020-09-24,11435274.42,1876.9,0.668,2272.7,1169.1,18498971.04,28.51,10672.26953,27.21,3246.59,493.92,75.82,328.209991,182.190002,152.309998,5570,106.2,-0.032101642,52602220724987,1940,2240
"190",2020-09-23,11755171.84,1868.4,0.677,2333.24,1170.65,18498114.79,28.58,10632.99023,24.64,3236.92,484.95,74.73,324.529999,181.610001,149.589996,5550,106.2,0.034680344,26542642375321,2050,2260
"191",2020-09-22,11670520.78,1907.6,0.671,2332.59,1163.61,18497227.29,26.86,10963.63965,25.2,3315.57,505.51,77.7,335.309998,187.779999,155.589996,5660,106.2,0.008042067,26356449532212,2130,2295
"192",2020-09-21,12200846.75,1910.6,0.669,2389.39,1163.61,18496421.04,27.78,10778.79981,23.31,3281.06,500.69,77.94,327.850006,183.210007,151.119995,5810,106.2,0.034758484,32228975686950,2200,2405
"193",2020-09-20,12380423.3,1927.766667,0.678333333,2397.06,1164.01,18495514.79,27.13,10783.62663,22.73666667,3293.863333,496.3166667,76.93666667,330.3200073,180.830007,149.0833283,5840,106.2,0.021174329,27558953521808,2185,2431.66666666667
"194",2020-09-19,12199538.08,1944.933333,0.687666667,2404.73,1164.41,18494627.29,26.48,10788.45345,22.16333333,3306.666667,491.9433333,75.93333333,332.7900087,178.450007,147.0466617,5870,106.2,0.038888889,25399584445325,2170,2458.33333333333
"195",2020-09-18,12219697.09,1962.1,0.697,2412.4,1164.81,18493696.04,25.83,10793.28027,21.59,3319.47,487.57,74.93,335.26001,176.070007,145.009995,5900,106.2,0.065747004,29391469723727,2155,2485
"196",2020-09-17,12243610.48,1949.9,0.689,2406.17,1169.2,18492664.79,26.46,10910.28027,22.31,3357.01,498.54,76.55,339.429993,175.789993,145.639999,5980,106.2,0.04126447,42568592901381,2125,2455
"197",2020-09-16,12047804.01,1970.5,0.698,2435.92,1172.88,18491552.29,26.04,11050.46973,21.05,3385.49,500.58,76.66,341.850006,180.910004,151.050003,5980,106.2,0.027768468,34332185262150,2140,2480
"198",2020-09-15,11913903.77,1966.2,0.68,2443.58,1179.76,18490583.54,25.59,11190.32031,20.97,3401.2,519.64,78.93,339.140015,186.020004,154.5,6030,106.2,0.038936731,36273026246242,2155,2475
"199",2020-09-14,11524477.39,1963.7,0.676,2427.91,1181.51,18489608.54,25.85,11056.65039,21.28,3383.54,514.89,77.9,338.600006,186.960007,144.399994,6010,106.2,0.022204808,39557994123918,2190,2415
"200",2020-09-13,11662458.82,1958.433333,0.671,2417.503333,1183.636667,18488508.54,26.19,10988.9502,21.41333333,3369.35,505.4533333,77.38,335.7833353,185.973338,142.0833283,6090,106.2,0.034632425,40733200684133,2245,2413.33333333333
"201",2020-09-12,11614997.1,1953.166667,0.67,2407.096667,1185.763333,18487496.04,26.53,10921.25,21.54666667,3355.16,496.0166667,76.86,332.9666647,184.986669,139.7666627,6090,106.2,-0.017514165,41004582986559,2245,2411.66666666667
"202",2020-09-11,11569436.48,1947.9,0.669,2396.69,1187.89,18486433.54,26.87,10853.54981,21.68,3340.97,486.58,76.34,330.149994,184,137.449997,6090,106.2,0.049674359,50433993174546,2245,2410
"203",2020-09-10,11428070.54,1964.3,0.682,2396.48,1188.11,18485571.04,29.71,10919.58984,22.14,3339.19,492.47,78.98,332.880005,190.089996,141.070007,5920,106.2,0.033344812,60705001951114,2280,2445
"204",2020-09-09,11307368.22,1954.9,0.698,2375.81,1184.79,18484583.54,28.81,11141.55957,24.73,3398.96,508.6,81.91,339.640015,194.600006,144.210007,5880,106.2,0.012367245,26921591861698,2425,2410
"205",2020-09-08,11569747.31,1943.2,0.682,2401.91,1190.1,18483652.29,31.46,10847.69043,23.87,3331.84,476.52,78.69,329.880005,185.949997,139.110001,6000,106.2,0.021926452,37301179732882,2450,2420
"206",2020-09-07,11471214.51,1940.975,0.72,2384.22,1187.27,18482683.54,31.2825,10964.05029,25.85,3355.62,483.615,79.52,331.1625063,187.4224968,140.9300005,6010,106.2,0.019124591,37604859534361,2570,2430
"207",2020-09-06,11344261.4,1938.75,0.720333333,2378.896667,1187.28,18481589.79,31.105,11080.41016,26.51,3379.4,490.71,80.35,332.4450075,188.8949965,142.75,5990,106.2,0.006131725,41363171885991,2615,2435
"208",2020-09-05,11729551.29,1936.525,0.720666667,2373.573333,1187.29,18480652.29,30.9275,11196.77002,27.17,3403.18,497.805,81.18,333.7275088,190.3674963,144.5699995,5990,106.2,-0.008887039,50116493980511,2615,2440
"209",2020-09-04,11414720.4,1934.3,0.721,2368.25,1187.3,18479771.04,30.75,11313.12988,27.83,3426.96,504.9,82.01,335.01001,191.839996,146.389999,5990,106.2,-0.004052557,33434152105209,2615,2445
"210",2020-09-03,12727785.82,1937.8,0.636,2395.9,1191.48,18478927.29,33.6,11458.09961,25.3,3455.06,520.62,82.54,343.839996,204.990005,152.860001,6260,106.2,0.00873758,35623436501391,2735,2505
"211",2020-09-02,13349973.8,1944.7,0.648,2364.37,1189.13,18478121.04,26.57,12056.44043,26.26,3580.84,573.86,90.22,360.700012,210.820007,162.880005,6480,106.2,0.028366139,31283256962507,2565,2515
"212",2020-09-01,13031415.01,1978.9,0.672,2349.55,1185.45,18477221.04,26.12,11939.66992,27.59,3526.65,552.84,92.18,356.899994,208.929993,166.660004,6500,106.2,0.040229256,30473376360525,2735,2500
"213",2020-08-31,13069339.55,1978.6,0.706,2326.17,1187.94,18476258.54,26.41,11775.45996,27.77,3500.31,534.98,90.82,358.190002,204.139999,159.559998,6300,105.5,0.031972105,24865939364625,2890,2485
"214",2020-08-30,12841061.89,1977.366667,0.724,2335.38,1185.453333,18475321.04,25.26,11748.84993,27.31333333,3502.876667,531.9566667,89.06333333,360.833333,204.2533313,158.3499963,6280,105.5,0.02608118,22047730648254,2808.33333333333,2483.33333333333
"215",2020-08-29,12877146.23,1976.133333,0.724,2344.59,1182.966667,18474527.29,24.11,11722.23991,26.85666667,3505.443333,528.9333333,87.30666667,363.476664,204.3666637,157.1399947,6260,105.5,0.048578337,19509881246560,2726.66666666667,2481.66666666667
"216",2020-08-28,12636409.42,1974.9,0.724,2353.8,1180.48,18473614.79,22.96,11695.62988,26.4,3508.01,525.91,85.55,366.119995,204.479996,155.929993,6240,105.5,0.012003712,22100171374799,2645,2480
"217",2020-08-27,12815281.41,1932.6,0.754,2344.45,1187.44,18472596.04,24.47,11625.33984,27.22,3484.55,505.13,83.8,356,204.339996,155.610001,6230,105.5,0.047030059,25930925810996,2535,2495
"218",2020-08-26,12682824.65,1952.5,0.688,2369.32,1184.39,18471789.79,23.27,11665.05957,25.44,3478.73,510.92,86.02,351.019989,203.479996,153.740005,6230,105.5,0.006393356,25067595247693,2575,2530
"219",2020-08-25,13136601.52,1923.1,0.688,2366.73,1187.35,18470902.29,22.03,11466.46973,24.63,3443.62,510,86.35,347.660004,201.669998,155,6380,105.5,0.026897717,29346399387975,2695,2550
"220",2020-08-24,13013978.77,1939.2,0.654,2329.83,1188.66,18470102.29,22.37,11379.71973,26.44,3431.28,508.81,83.08,343.640015,198.880005,151.789993,6270,105.5,0.015591921,23075781788484,2660,2525
"221",2020-08-23,13031838.22,1941.8,0.632,2321.416667,1189.68,18469171.04,22.42666667,11357.07976,26.59,3419.906667,508.32,83.32333333,341.460012,198.1833343,152.8933307,6313.333333,105.5,0.008361245,20621705509424,2565,2505
