날짜,시가*,고가,저가,종가**,거래량,시가총액
30-Sep-14,"\419,627.20","\436,239.86","\416,675.97","\431,739.97","\38,725,316,155","\5,755,827,786,341"
29-Sep-14,"\420,564.44","\429,806.34","\415,333.70","\418,934.31","\36,259,913,817","\5,583,503,926,209"
28-Sep-14,"\445,717.21","\447,442.18","\417,667.90","\420,846.72","\26,346,979,107","\5,607,551,119,672"
27-Sep-14,"\450,275.12","\453,697.17","\443,375.22","\445,771.87","\16,769,221,290","\5,938,205,200,408"
26-Sep-14,"\459,059.55","\462,974.79","\446,317.49","\451,244.71","\23,945,287,157","\6,009,609,538,645"
25-Sep-14,"\472,144.19","\472,550.31","\456,871.53","\459,221.36","\29,918,666,030","\6,114,302,706,960"
24-Sep-14,"\486,197.30","\486,600.08","\469,885.86","\472,198.84","\34,173,426,501","\6,285,025,824,556"
23-Sep-14,"\448,641.65","\492,675.45","\442,064.17","\486,241.91","\50,320,606,787","\6,470,068,728,066"
22-Sep-14,"\445,303.26","\454,024.09","\443,105.20","\448,708.59","\26,920,818,908","\5,968,957,119,987"
21-Sep-14,"\455,328.43","\460,171.98","\438,699.02","\444,991.97","\29,657,241,443","\5,917,647,653,254"
20-Sep-14,"\440,363.75","\472,300.38","\435,019.21","\456,242.24","\41,131,248,026","\6,065,398,545,002"
19-Sep-14,"\473,200.81","\477,364.86","\429,048.75","\440,500.98","\42,309,611,264","\5,854,192,046,210"
18-Sep-14,"\509,750.03","\509,750.03","\460,928.48","\473,576.83","\38,475,272,408","\6,291,728,683,334"
17-Sep-14,"\519,796.45","\522,373.87","\504,798.27","\510,278.94","\23,494,516,635","\6,777,078,189,689"
16-Sep-14,"\529,836.12","\530,706.42","\518,975.22","\520,011.78","\18,741,900,207","\6,903,897,327,224"
15-Sep-14,"\533,075.21","\534,029.17","\528,898.88","\530,404.05","\17,121,692,597","\7,039,602,028,669"
14-Sep-14,"\534,583.72","\535,404.92","\531,238.63","\533,216.89","\14,622,705,623","\7,074,841,755,127"
13-Sep-14,"\533,106.43","\537,931.02","\530,099.43","\534,455.42","\17,392,601,217","\7,089,163,394,968"
12-Sep-14,"\535,102.55","\535,153.86","\527,768.60","\533,061.79","\17,224,343,310","\7,068,252,936,393"
11-Sep-14,"\535,141.60","\538,192.12","\529,554.93","\535,288.87","\18,803,936,942","\7,095,735,847,363"
10-Sep-14,"\530,530.14","\543,901.48","\530,151.87","\534,853.74","\25,425,912,113","\7,087,681,045,960"
09-Sep-14,"\529,856.21","\532,642.29","\521,932.03","\530,280.20","\23,930,782,165","\7,024,992,917,961"
08-Sep-14,"\537,589.60","\546,541.42","\523,061.18","\529,543.79","\33,738,611,471","\7,013,317,618,909"
07-Sep-14,"\541,291.71","\544,568.74","\538,110.67","\538,110.67","\10,035,278,739","\7,124,840,708,528"
06-Sep-14,"\539,296.72","\545,158.97","\538,914.00","\540,958.08","\11,828,709,427","\7,160,445,974,062"
05-Sep-14,"\546,352.85","\547,444.07","\537,364.22","\539,297.85","\17,074,049,277","\7,136,056,369,710"
04-Sep-14,"\532,980.35","\551,109.37","\532,317.59","\546,347.27","\29,100,807,633","\7,227,354,748,598"
03-Sep-14,"\532,077.70","\537,479.14","\531,337.95","\532,875.47","\14,886,808,055","\7,047,038,312,587"
02-Sep-14,"\529,404.32","\538,902.86","\527,004.30","\532,696.94","\26,039,696,430","\7,042,400,147,073"
01-Sep-14,"\533,099.73","\541,489.20","\526,542.37","\529,855.08","\22,797,384,403","\7,002,909,216,377"
31-Aug-14,"\561,125.62","\563,328.14","\529,782.56","\533,072.96","\49,799,319,689","\7,043,626,318,318"
30-Aug-14,"\567,468.76","\568,269.90","\559,709.69","\562,625.20","\10,515,081,560","\7,431,449,150,022"
29-Aug-14,"\567,284.65","\570,933.23","\562,143.18","\567,387.31","\19,665,198,738","\7,491,782,045,437"
28-Aug-14,"\570,028.34","\575,911.76","\565,557.47","\566,604.04","\22,161,396,291","\7,479,031,686,864"
27-Aug-14,"\571,484.44","\580,990.74","\570,070.73","\570,328.49","\25,270,485,545","\7,525,712,377,421"
26-Aug-14,"\560,722.83","\572,041.17","\560,722.83","\570,793.76","\25,924,995,416","\7,529,397,460,802"
25-Aug-14,"\567,055.93","\567,055.93","\557,028.52","\560,669.27","\20,481,829,790","\7,393,461,529,722"
24-Aug-14,"\555,970.77","\572,264.34","\554,928.65","\567,129.58","\21,692,438,741","\7,476,724,300,179"
23-Aug-14,"\572,828.89","\573,838.70","\549,085.37","\555,736.47","\28,086,016,075","\7,324,495,321,816"
22-Aug-14,"\577,500.63","\581,849.91","\559,306.91","\573,553.08","\40,796,852,172","\7,556,977,229,425"
21-Aug-14,"\569,542.98","\593,477.36","\569,542.98","\577,116.81","\55,168,286,702","\7,601,652,805,159"
20-Aug-14,"\541,228.10","\578,286.11","\521,634.09","\571,251.23","\51,914,035,951","\7,522,036,088,083"
19-Aug-14,"\514,904.91","\541,939.97","\508,276.12","\541,421.14","\42,870,508,148","\7,126,983,680,882"
18-Aug-14,"\548,408.07","\557,181.37","\495,235.03","\514,882.58","\56,662,970,343","\6,775,236,978,720"
17-Aug-14,"\579,242.38","\580,411.68","\539,614.72","\548,729.44","\27,114,181,609","\7,217,904,579,759"
16-Aug-14,"\555,458.62","\581,845.41","\544,209.44","\579,873.89","\25,475,786,970","\7,625,124,028,819"
15-Aug-14,"\570,311.74","\578,167.88","\544,412.51","\554,548.17","\28,561,779,814","\7,289,896,030,422"
14-Aug-14,"\609,411.65","\609,481.93","\556,461.71","\564,549.91","\39,948,868,022","\7,419,060,879,253"
13-Aug-14,"\636,408.77","\639,372.26","\594,333.11","\609,943.86","\28,761,725,550","\8,012,847,490,137"
12-Aug-14,"\643,254.02","\643,740.47","\632,188.89","\635,588.70","\15,596,436,896","\8,347,440,200,398"
11-Aug-14,"\659,733.88","\659,984.97","\640,508.12","\643,093.31","\16,473,431,030","\8,443,220,519,787"
10-Aug-14,"\657,379.62","\663,279.84","\656,007.25","\659,487.29","\8,429,977,797","\8,655,457,754,504"
09-Aug-14,"\661,059.40","\661,059.40","\655,662.46","\657,602.79","\8,839,197,096","\8,627,814,259,147"
08-Aug-14,"\657,048.24","\667,359.09","\656,954.54","\661,178.85","\12,353,790,138","\8,671,707,347,733"
07-Aug-14,"\652,329.66","\659,535.30","\651,666.90","\657,041.57","\12,420,066,794","\8,614,865,991,060"
06-Aug-14,"\653,786.88","\655,498.47","\650,602.47","\652,337.49","\16,176,301,847","\8,550,562,310,951"
05-Aug-14,"\657,199.97","\658,152.84","\651,722.67","\653,211.09","\12,040,036,003","\8,559,368,197,243"
04-Aug-14,"\654,100.35","\660,474.75","\651,318.76","\656,944.46","\11,009,924,942","\8,606,054,785,642"
03-Aug-14,"\657,068.33","\657,356.20","\648,986.84","\654,583.53","\11,066,181,996","\8,573,031,163,499"
02-Aug-14,"\663,768.53","\663,781.88","\654,013.39","\657,559.28","\9,326,799,139","\8,609,472,799,114"
01-Aug-14,"\654,065.82","\667,142.60","\651,200.47","\663,788.62","\20,324,729,569","\8,688,262,647,694"
31-Jul-14,"\633,051.39","\654,102.60","\629,863.64","\654,102.60","\25,068,977,732","\8,558,883,669,677"
30-Jul-14,"\652,436.78","\652,860.78","\630,293.22","\632,967.76","\16,623,613,486","\8,279,961,601,122"
29-Jul-14,"\653,340.55","\656,501.53","\649,037.03","\652,417.78","\12,580,737,475","\8,531,602,396,273"
28-Jul-14,"\662,919.45","\663,405.89","\641,773.37","\653,495.61","\21,552,632,933","\8,543,246,495,254"
27-Jul-14,"\664,632.12","\668,280.71","\662,130.56","\662,601.41","\8,674,241,863","\8,659,803,068,268"
26-Jul-14,"\671,181.68","\671,790.91","\662,726.38","\664,789.43","\11,997,748,372","\8,685,889,626,221"
25-Jul-14,"\671,148.24","\677,344.08","\666,366.04","\670,676.23","\13,701,080,745","\8,760,540,752,815"
24-Jul-14,"\691,214.16","\692,255.23","\664,513.83","\671,394.77","\23,338,755,336","\8,767,140,409,323"
23-Jul-14,"\693,029.54","\696,720.55","\689,871.96","\691,123.79","\12,336,607,302","\9,022,275,888,823"
22-Jul-14,"\694,312.70","\696,572.09","\692,844.30","\693,507.13","\10,714,592,146","\9,050,891,815,103"
21-Jul-14,"\696,183.84","\696,340.07","\690,782.40","\694,243.51","\11,952,001,859","\9,058,038,028,525"
20-Jul-14,"\701,326.43","\701,326.43","\694,872.83","\696,128.07","\6,426,961,132","\9,079,911,293,358"
19-Jul-14,"\702,003.70","\702,003.70","\696,905.71","\701,277.33","\8,058,114,432","\9,144,393,181,754"
18-Jul-14,"\694,419.82","\702,056.13","\692,303.17","\701,571.87","\15,797,163,670","\9,145,077,098,265"
17-Jul-14,"\687,914.87","\698,794.70","\678,832.50","\695,223.14","\18,495,761,650","\9,059,365,996,283"
16-Jul-14,"\694,022.59","\695,226.48","\686,560.34","\688,206.07","\14,708,508,230","\8,964,985,368,369"
15-Jul-14,"\691,772.05","\697,512.70","\691,369.30","\693,546.15","\12,131,975,337","\9,032,016,862,612"
14-Jul-14,"\699,098.23","\699,968.49","\688,788.54","\691,012.24","\14,177,848,675","\8,996,305,649,414"
13-Jul-14,"\707,639.40","\708,208.46","\697,253.85","\699,025.70","\12,598,143,466","\9,098,273,746,376"
12-Jul-14,"\705,032.97","\710,363.04","\699,566.83","\707,077.09","\14,872,079,909","\9,200,221,787,844"
11-Jul-14,"\688,052.09","\705,261.72","\687,055.71","\705,169.10","\18,373,473,409","\9,172,610,653,392"
10-Jul-14,"\697,161.23","\698,600.62","\683,236.46","\688,163.71","\17,719,186,692","\8,948,725,714,756"
09-Jul-14,"\697,601.98","\699,584.68","\694,673.09","\696,807.51","\10,955,899,425","\9,058,567,750,889"
08-Jul-14,"\694,644.08","\699,246.62","\692,788.53","\697,152.31","\11,163,822,907","\9,060,104,359,369"
07-Jul-14,"\709,029.69","\710,919.77","\688,437.07","\696,335.57","\19,875,855,854","\9,046,809,182,304"
06-Jul-14,"\704,911.34","\712,588.99","\704,228.49","\709,413.51","\11,246,947,669","\9,214,217,214,911"
05-Jul-14,"\702,879.54","\706,529.22","\700,707.19","\704,559.87","\10,160,122,089","\9,148,675,128,229"
04-Jul-14,"\719,275.77","\723,501.17","\702,268.13","\703,706.36","\24,811,569,912","\9,134,917,571,349"
03-Jul-14,"\726,107.61","\726,107.61","\715,545.74","\719,844.83","\21,142,699,542","\9,341,426,209,834"
02-Jul-14,"\715,248.95","\732,700.68","\712,238.61","\726,230.39","\28,751,348,902","\9,421,767,761,234"
01-Jul-14,"\715,643.94","\734,017.28","\714,211.30","\714,991.26","\42,897,175,018","\9,273,507,687,684"
30-Jun-14,"\672,384.48","\719,843.74","\669,330.62","\713,865.41","\51,796,657,092","\9,256,532,209,959"
29-Jun-14,"\665,368.50","\674,009.03","\665,178.84","\672,490.51","\9,927,517,806","\8,717,813,558,865"
28-Jun-14,"\668,431.35","\674,452.03","\664,906.64","\665,610.67","\14,949,179,521","\8,625,997,901,668"
27-Jun-14,"\648,592.95","\669,599.55","\647,017.50","\666,405.07","\23,224,277,476","\8,633,111,217,299"
26-Jun-14,"\631,677.92","\648,963.42","\630,109.15","\648,414.45","\16,352,593,288","\8,397,015,465,347"
25-Jun-14,"\649,164.25","\651,161.45","\631,106.62","\631,899.93","\23,082,686,439","\8,180,434,394,512"
24-Jun-14,"\662,733.05","\666,081.52","\649,775.66","\649,775.66","\15,782,435,525","\8,408,811,859,247"
23-Jun-14,"\671,872.36","\673,044.99","\654,223.14","\662,748.72","\15,680,789,004","\8,573,598,939,264"
22-Jun-14,"\664,890.97","\676,152.45","\663,466.16","\671,997.32","\12,136,996,296","\8,690,286,049,931"
21-Jun-14,"\662,407.26","\668,860.86","\655,778.50","\663,873.41","\10,327,877,901","\8,582,239,995,491"
20-Jun-14,"\666,562.38","\669,186.72","\655,799.68","\662,929.46","\20,233,459,696","\8,566,954,562,305"
19-Jun-14,"\678,465.43","\683,119.33","\666,133.95","\667,308.84","\14,286,078,231","\8,620,429,226,555"
18-Jun-14,"\680,358.92","\687,180.67","\674,366.09","\678,340.47","\19,929,859,055","\8,760,122,584,662"
17-Jun-14,"\660,073.09","\681,610.75","\658,749.82","\681,582.90","\20,750,283,719","\8,799,286,113,252"
16-Jun-14,"\661,259.14","\679,190.64","\655,032.04","\660,744.77","\31,997,454,543","\8,527,241,840,295"
15-Jun-14,"\642,602.36","\661,580.51","\619,129.95","\661,580.51","\26,310,828,204","\8,534,917,676,332"
14-Jun-14,"\670,293.50","\670,878.22","\613,473.00","\644,197.91","\42,936,115,343","\8,307,560,500,268"
13-Jun-14,"\653,501.20","\686,350.59","\653,501.20","\669,643.07","\39,833,720,701","\8,632,753,487,352"
12-Jun-14,"\706,759.06","\711,982.01","\639,638.88","\654,902.65","\56,702,022,244","\8,440,057,539,355"
11-Jun-14,"\728,806.66","\733,104.59","\705,776.09","\706,303.87","\28,076,978,350","\9,099,436,109,994"
10-Jun-14,"\725,296.46","\735,977.71","\721,415.85","\728,764.30","\19,987,209,562","\9,386,174,109,422"
09-Jun-14,"\731,542.55","\733,844.37","\718,993.49","\724,311.24","\21,272,575,010","\9,325,760,727,670"
08-Jun-14,"\730,821.77","\735,162.06","\729,121.29","\732,100.44","\9,611,442,871","\9,423,212,266,551"
07-Jun-14,"\729,179.31","\732,997.47","\719,566.97","\730,793.85","\17,690,846,169","\9,403,928,417,888"
06-Jun-14,"\735,607.30","\737,931.46","\727,820.35","\729,380.21","\20,842,669,361","\9,382,892,474,529"
05-Jun-14,"\715,288.04","\740,341.49","\714,192.36","\735,579.38","\33,050,516,964","\9,460,102,608,605"
04-Jun-14,"\743,965.49","\745,961.60","\696,338.91","\715,892.78","\42,099,623,610","\9,204,179,601,371"
03-Jun-14,"\737,020.95","\752,151.92","\726,124.36","\744,892.69","\45,360,122,665","\9,573,640,420,785"
02-Jun-14,"\702,538.15","\742,541.77","\690,376.25","\737,096.81","\50,711,906,842","\9,470,183,254,049"
01-Jun-14,"\695,897.07","\749,253.13","\691,671.67","\703,189.74","\50,498,683,459","\9,031,171,313,795"
31-May-14,"\686,964.25","\697,037.42","\674,449.78","\695,879.23","\16,856,028,089","\8,934,236,788,820"
30-May-14,"\633,954.07","\690,056.04","\633,931.73","\686,560.34","\35,688,305,554","\8,812,070,425,724"
29-May-14,"\643,050.95","\643,905.62","\626,611.20","\633,957.41","\20,873,576,152","\8,134,244,175,253"
28-May-14,"\638,124.78","\645,610.53","\629,390.54","\643,867.68","\21,522,060,873","\8,259,148,153,217"
27-May-14,"\650,033.42","\657,764.60","\618,620.08","\637,376.15","\42,434,912,080","\8,173,169,701,135"
26-May-14,"\637,542.38","\656,505.96","\630,779.67","\650,966.20","\33,428,204,641","\8,345,207,542,484"
25-May-14,"\586,032.95","\643,216.09","\586,032.95","\637,759.97","\52,452,617,463","\8,173,419,947,395"
24-May-14,"\581,372.38","\585,968.19","\576,050.14","\585,932.50","\12,830,558,069","\7,506,850,010,131"
23-May-14,"\586,576.33","\604,697.49","\580,284.47","\580,447.37","\38,979,041,939","\7,434,326,534,994"
22-May-14,"\549,012.85","\586,175.76","\546,939.75","\585,308.76","\36,916,878,379","\7,494,176,632,396"
21-May-14,"\542,040.38","\551,601.40","\539,461.87","\548,701.52","\16,319,231,807","\7,023,118,992,657"
20-May-14,"\497,973.10","\548,337.79","\497,640.60","\541,955.60","\44,996,158,942","\6,934,403,146,819"
19-May-14,"\497,717.59","\499,367.82","\494,397.08","\497,834.76","\6,965,319,490","\6,367,667,481,770"
18-May-14,"\500,646.48","\501,835.90","\496,276.03","\497,927.37","\3,188,677,030","\6,366,760,720,470"
17-May-14,"\499,994.89","\504,305.11","\499,084.41","\500,871.90","\3,286,820,037","\6,402,244,543,572"
16-May-14,"\499,179.24","\502,833.41","\496,476.86","\499,929.07","\7,224,713,378","\6,388,018,481,085"
15-May-14,"\495,553.00","\501,871.62","\494,988.44","\499,029.76","\8,215,382,019","\6,374,281,605,255"
14-May-14,"\491,598.74","\498,368.09","\491,499.41","\495,370.01","\10,569,631,488","\6,325,417,000,307"
13-May-14,"\492,646.44","\493,142.97","\487,554.08","\491,686.86","\8,572,082,088","\6,276,542,727,749"
12-May-14,"\489,044.74","\493,459.84","\484,501.31","\492,569.45","\8,238,578,849","\6,285,826,466,621"
11-May-14,"\506,469.71","\508,052.95","\483,575.24","\489,695.21","\13,670,062,377","\6,247,139,933,021"
10-May-14,"\502,604.66","\508,534.97","\500,386.51","\507,042.10","\7,456,235,367","\6,466,485,115,841"
09-May-14,"\491,136.81","\505,099.51","\491,097.75","\501,494.48","\11,545,862,082","\6,393,502,960,945"
08-May-14,"\489,464.25","\500,309.52","\488,866.22","\491,126.76","\10,540,197,511","\6,259,250,899,406"
07-May-14,"\479,045.22","\497,775.61","\478,052.17","\489,622.72","\20,454,493,459","\6,238,038,018,497"
06-May-14,"\483,533.97","\499,906.73","\472,250.19","\478,622.34","\13,955,252,836","\6,095,973,406,831"
05-May-14,"\485,116.13","\492,024.95","\477,121.63","\483,665.61","\11,163,041,869","\6,157,873,381,506"
04-May-14,"\489,283.51","\490,680.46","\479,840.74","\486,924.79","\6,272,025,502","\6,197,846,309,182"
03-May-14,"\501,429.78","\501,429.78","\480,541.47","\488,441.09","\10,989,919,211","\6,215,303,120,540"
02-May-14,"\510,312.41","\510,942.79","\494,735.17","\501,400.77","\11,597,522,169","\6,378,431,809,972"
01-May-14,"\499,454.85","\513,938.66","\499,454.85","\510,754.25","\14,361,950,497","\6,495,363,853,665"
30-Apr-14,"\498,625.85","\503,322.11","\487,255.05","\499,468.23","\17,009,781,004","\6,349,627,392,950"
29-Apr-14,"\490,919.23","\503,921.26","\485,561.30","\498,981.78","\18,300,167,411","\6,341,721,457,140"
28-Apr-14,"\480,579.40","\499,344.39","\471,905.40","\491,256.19","\26,640,760,984","\6,241,458,968,427"
27-Apr-14,"\510,176.28","\512,505.98","\486,910.28","\486,910.28","\12,217,108,483","\6,184,393,376,884"
26-Apr-14,"\515,155.93","\518,322.50","\501,095.03","\511,692.62","\13,628,667,361","\6,496,871,446,547"
25-Apr-14,"\557,981.39","\558,217.94","\494,230.81","\514,870.32","\52,281,012,249","\6,535,145,908,922"
24-Apr-14,"\547,647.15","\558,403.14","\538,862.68","\558,403.14","\14,515,480,259","\7,085,144,698,857"
23-Apr-14,"\544,895.66","\550,351.75","\542,059.35","\548,180.48","\10,950,744,574","\6,953,381,458,681"
22-Apr-14,"\552,813.13","\561,479.30","\544,026.45","\544,410.30","\13,022,023,964","\6,903,299,374,627"
21-Apr-14,"\555,361.57","\569,675.74","\550,298.19","\553,167.97","\16,927,772,011","\7,012,233,582,193"
20-Apr-14,"\559,838.03","\570,013.83","\547,663.86","\555,840.22","\13,504,259,160","\7,043,732,343,170"
19-Apr-14,"\535,102.55","\561,850.86","\525,037.20","\559,630.49","\21,855,898,843","\7,089,259,100,244"
18-Apr-14,"\553,195.85","\556,323.36","\527,469.57","\535,172.83","\21,246,912,331","\6,777,308,416,415"
17-Apr-14,"\590,316.37","\595,281.56","\541,007.18","\553,379.97","\37,964,585,112","\7,005,679,504,778"
16-Apr-14,"\582,637.63","\605,168.34","\560,987.27","\588,450.81","\63,018,723,121","\7,447,168,399,034"
15-Apr-14,"\511,438.19","\579,079.42","\506,049.05","\575,274.68","\55,298,608,477","\7,278,130,742,902"
14-Apr-14,"\462,852.07","\524,133.43","\454,533.99","\511,900.12","\56,603,165,145","\6,474,026,626,949"
13-Apr-14,"\470,252.96","\476,877.29","\441,012.01","\461,998.49","\25,097,541,409","\5,840,677,452,801"
12-Apr-14,"\469,614.75","\490,498.57","\463,924.32","\469,868.01","\21,452,325,334","\5,937,980,562,489"
11-Apr-14,"\405,816.19","\479,520.53","\391,938.28","\469,679.44","\69,805,608,894","\5,933,695,362,399"
10-Apr-14,"\493,455.38","\494,693.87","\400,261.90","\407,451.92","\62,336,095,881","\5,145,832,543,935"
09-Apr-14,"\505,640.68","\508,487.00","\493,094.99","\493,978.67","\14,733,055,139","\6,236,678,191,673"
08-Apr-14,"\499,432.55","\510,379.36","\497,760.02","\505,539.14","\12,185,978,538","\6,380,611,702,274"
07-Apr-14,"\514,898.21","\516,114.39","\496,653.17","\501,452.08","\17,424,512,200","\6,327,334,876,764"
06-Apr-14,"\517,043.83","\520,304.11","\505,409.71","\513,810.32","\11,427,032,724","\6,481,344,836,025"
05-Apr-14,"\498,385.93","\517,237.99","\495,621.06","\515,381.35","\14,956,320,440","\6,499,203,440,895"
04-Apr-14,"\497,257.91","\507,286.44","\478,766.28","\499,335.47","\25,579,553,452","\6,294,735,241,653"
03-Apr-14,"\486,970.52","\501,610.52","\462,921.26","\496,202.37","\45,484,865,597","\6,252,807,560,219"
02-Apr-14,"\534,606.02","\552,355.69","\481,196.43","\487,747.11","\55,395,234,039","\6,143,772,134,977"
01-Apr-14,"\509,906.26","\552,688.16","\509,906.26","\533,755.81","\39,817,095,748","\6,720,666,219,720"
31-Mar-14,"\515,818.73","\538,940.79","\494,692.74","\509,907.38","\31,524,926,533","\6,418,229,614,338"
30-Mar-14,"\549,373.24","\549,373.24","\495,600.97","\513,558.18","\47,931,523,022","\6,461,884,179,710"
29-Mar-14,"\559,795.63","\563,305.84","\546,429.84","\548,034.30","\12,437,584,362","\6,893,696,103,756"
28-Mar-14,"\532,381.19","\586,919.97","\528,019.66","\553,048.55","\65,638,770,990","\6,954,364,520,758"
27-Mar-14,"\647,432.57","\647,770.63","\525,793.70","\525,793.70","\69,429,148,562","\6,609,384,393,453"
26-Mar-14,"\651,030.90","\658,334.74","\637,062.61","\648,068.57","\18,299,832,681","\8,143,629,262,145"
25-Mar-14,"\652,753.65","\653,213.34","\638,894.67","\651,516.26","\15,643,187,601","\8,184,363,597,723"
24-Mar-14,"\627,627.68","\654,467.49","\615,649.85","\650,952.79","\25,335,646,432","\8,174,697,822,130"
23-Mar-14,"\631,261.69","\636,253.64","\625,810.06","\626,249.65","\10,363,705,231","\7,861,562,780,116"
22-Mar-14,"\637,304.71","\638,831.06","\618,572.07","\630,453.88","\19,370,524,246","\7,910,967,058,802"
21-Mar-14,"\656,399.99","\674,584.76","\626,853.30","\637,650.60","\42,861,247,269","\7,998,561,690,346"
20-Mar-14,"\680,334.33","\680,334.33","\655,506.23","\656,931.11","\22,954,596,201","\8,237,357,467,367"
19-Mar-14,"\684,965.89","\694,008.08","\679,610.21","\680,493.89","\15,876,160,089","\8,529,718,724,785"
18-Mar-14,"\693,827.34","\694,444.34","\673,696.65","\686,010.22","\26,791,278,171","\8,596,085,749,919"
17-Mar-14,"\703,960.72","\705,924.48","\688,267.43","\694,424.25","\16,344,001,870","\8,699,104,813,008"
16-Mar-14,"\710,186.73","\711,324.83","\700,825.41","\704,172.72","\5,888,234,570","\8,818,390,337,783"
15-Mar-14,"\702,231.29","\713,132.37","\699,921.64","\709,762.73","\4,844,756,601","\8,885,359,961,319"
14-Mar-14,"\712,016.60","\713,567.54","\699,821.26","\701,595.29","\13,293,044,161","\8,780,184,628,937"
13-Mar-14,"\706,973.31","\718,778.16","\703,882.61","\712,016.60","\12,981,856,294","\8,908,253,111,026"
12-Mar-14,"\705,065.32","\723,051.57","\702,387.51","\705,277.32","\20,776,950,589","\8,821,080,053,687"
11-Mar-14,"\700,646.92","\712,328.98","\690,482.28","\707,520.02","\13,090,755,311","\8,845,928,471,579"
10-Mar-14,"\709,997.06","\719,402.99","\686,220.04","\700,468.36","\23,029,241,122","\8,754,804,056,081"
09-Mar-14,"\687,659.35","\718,499.22","\683,240.89","\710,700.00","\17,178,931,527","\8,880,054,096,600"
08-Mar-14,"\702,554.84","\708,669.30","\674,437.52","\688,931.35","\20,813,770,954","\8,604,976,254,128"
07-Mar-14,"\741,216.25","\742,365.52","\687,703.96","\701,985.85","\38,104,390,919","\8,765,065,222,177"
06-Mar-14,"\741,450.58","\747,308.37","\725,015.27","\740,714.14","\17,928,281,731","\9,245,557,043,799"
05-Mar-14,"\743,369.67","\752,340.50","\721,098.98","\742,555.18","\25,062,283,121","\9,265,343,553,922"
04-Mar-14,"\745,601.21","\776,820.39","\731,587.16","\743,972.23","\61,751,767,856","\9,280,104,619,317"
03-Mar-14,"\627,686.79","\784,284.89","\625,410.65","\745,065.66","\107,177,270,099","\9,290,931,431,566"
02-Mar-14,"\632,897.41","\636,523.66","\617,321.33","\624,596.09","\8,871,208,497","\7,786,418,159,194"
01-Mar-14,"\613,583.46","\639,759.42","\601,722.83","\631,089.87","\20,829,280,138","\7,865,147,056,480"
28-Feb-14,"\646,811.08","\651,765.10","\608,283.56","\612,847.08","\31,326,431,296","\7,635,599,549,686"
27-Feb-14,"\648,986.84","\662,822.33","\632,216.81","\645,773.42","\28,497,623,119","\8,042,914,002,817"
26-Feb-14,"\599,212.35","\673,701.08","\594,236.07","\650,147.22","\72,126,296,043","\8,094,349,093,136"
25-Feb-14,"\602,782.83","\604,054.82","\469,080.29","\601,075.74","\140,937,197,214","\7,480,627,668,627"
24-Feb-14,"\676,200.39","\677,952.15","\601,064.57","\609,566.72","\64,596,196,793","\7,583,848,043,845"
23-Feb-14,"\676,680.16","\713,991.47","\669,126.45","\675,954.95","\35,073,517,046","\8,406,564,359,602"
22-Feb-14,"\640,718.96","\685,617.48","\623,246.05","\675,508.62","\34,872,232,387","\8,398,176,687,288"
21-Feb-14,"\621,349.23","\650,448.50","\591,881.75","\640,629.68","\52,784,893,357","\7,961,681,969,293"
20-Feb-14,"\695,224.30","\700,401.41","\620,523.58","\620,523.58","\52,335,127,027","\7,709,446,752,015"
19-Feb-14,"\698,437.65","\704,909.16","\690,326.06","\695,157.35","\15,506,729,099","\8,633,628,013,986"
18-Feb-14,"\699,765.42","\720,518.75","\683,452.88","\699,140.59","\22,332,220,466","\8,679,603,527,396"
17-Feb-14,"\685,338.54","\733,004.21","\677,617.44","\698,772.43","\35,647,022,115","\8,672,184,901,243"
16-Feb-14,"\726,700.09","\742,097.68","\651,798.53","\688,016.41","\44,699,587,644","\8,536,030,306,460"
15-Feb-14,"\737,411.51","\738,460.33","\706,103.04","\726,276.09","\29,801,287,172","\9,007,131,046,444"
14-Feb-14,"\670,766.60","\771,799.44","\603,675.43","\738,627.66","\114,372,977,956","\9,156,896,452,943"
13-Feb-14,"\726,454.65","\734,164.58","\671,592.26","\675,307.79","\43,055,391,008","\8,368,684,360,351"
12-Feb-14,"\750,220.51","\750,800.73","\717,483.83","\727,168.69","\28,304,371,994","\9,008,111,611,800"
11-Feb-14,"\762,627.85","\794,940.53","\710,365.22","\749,986.17","\81,166,811,270","\9,287,454,008,123"
10-Feb-14,"\760,195.48","\785,177.56","\614,230.62","\759,871.93","\125,811,837,828","\9,406,758,222,558"
09-Feb-14,"\749,194.02","\794,728.54","\731,107.39","\761,958.42","\43,862,426,450","\9,429,616,045,916"
08-Feb-14,"\780,558.26","\805,384.11","\738,493.77","\751,938.77","\43,227,777,260","\9,302,986,673,264"
07-Feb-14,"\873,870.00","\873,870.00","\730,103.17","\794,873.59","\126,799,293,055","\9,830,598,796,103"
06-Feb-14,"\910,009.76","\914,718.27","\859,800.17","\872,028.95","\55,909,714,949","\10,781,439,092,559"
05-Feb-14,"\926,043.35","\934,255.39","\905,903.67","\905,903.67","\24,987,749,777","\11,196,109,106,649"
04-Feb-14,"\919,136.74","\937,435.30","\915,979.09","\923,811.81","\18,532,582,014","\11,413,579,126,666"
03-Feb-14,"\919,482.62","\922,160.43","\900,670.71","\919,203.68","\15,553,926,112","\11,352,693,750,018"
02-Feb-14,"\929,323.71","\942,512.03","\915,677.81","\920,921.94","\12,609,189,575","\11,369,725,346,530"
