"날짜","환율","금_가격","채권_수익률","KOSPI","BTC_가격","BTC_공급량","VIX_value","Nasdaq_종가","VKOSPI_종가","소비자물가지수"
2018-02-05,1094.84,1336.5,2.709,2491.75,9228009.03,16848352.3,37.32,6967.529785,16.24,104.21
2018-02-02,1089.95,1337.3,2.841,2525.39,10200669.43,16841839.8,17.31,7240.950195,14.34,104.21
2018-02-01,1070.94,1347.9,2.782,2568.54,11422457.86,16839739.8,13.47,7385.859863,13.98,104.21
2018-01-31,1070.08,1343.1,2.712,2566.46,11278412.56,16837739.8,13.54,7411.47998,14.54,103.42
2018-01-30,1073.23,1340,2.724,2567.74,12615772.39,16836277.3,14.79,7402.47998,14.23,103.42
2018-01-29,1070.95,1345.1,2.699,2598.19,13116417.99,16834189.8,13.84,7466.509766,13.42,103.42
2018-01-26,1064.67,1357.2,2.66,2574.76,12559091.56,16828402.3,11.08,7505.77002,12.52,103.42
2018-01-25,1066.06,1368,2.624,2562.23,12743974.64,16826464.8,11.58,7411.160156,12.48,103.42
2018-01-24,1064.98,1361.4,2.648,2538,12165671.99,16824489.8,11.47,7415.060059,12.76,103.42
2018-01-23,1073.89,1336.7,2.617,2536.6,12211529.64,16822289.8,11.1,7460.290039,12.75,103.42
2018-01-22,1069.4,1331.9,2.656,2502.11,12979847.47,16820077.3,11.03,7408.029785,13.09,103.42
2018-01-19,1067.66,1333.1,2.661,2520.26,12753011.93,16813427.3,11.27,7336.379883,12.67,103.42
2018-01-18,1070.69,1327.2,2.624,2515.81,12495269.38,16811364.8,12.22,7296.049805,12.53,103.42
2018-01-17,1067.36,1339.2,2.587,2515.43,12754462.21,16809202.3,11.91,7298.279785,12.21,103.42
2018-01-16,1064.65,1337.1,2.539,2521.74,15437885.74,16807114.8,11.66,7223.689941,11.81,103.42
2018-01-12,1059.99,1334.9,2.55,2496.42,15011439.85,16799452.3,10.16,7261.060059,11,103.42
2018-01-11,1065.58,1322.5,2.537,2487.91,16701048.05,16797227.3,9.88,7211.779785,11.19,103.42
2018-01-10,1070.14,1319.3,2.559,2499.75,16277390.48,16794814.8,9.82,7153.569824,12.12,103.42
2018-01-09,1071.97,1313.7,2.551,2510.23,16874550.07,16792739.8,10.08,7163.580078,12.03,103.42
2018-01-08,1068.86,1320.4,2.48,2513.28,18383626.03,16790689.8,9.52,7157.390137,12.31,103.42
2018-01-05,1062.09,1322.3,2.476,2497.52,17268974.27,16784489.8,9.22,7136.560059,11.92,103.42
2018-01-04,1062.28,1321.6,2.453,2466.46,17038568.05,16782702.3,9.22,7077.910156,12.22,103.42
2018-01-03,1064.8,1318.5,2.445,2486.35,16712205.73,16780602.3,9.15,7065.529785,12.64,103.42
2018-01-02,1063.21,1316.1,2.462,2479.65,15202347.42,16778639.8,9.77,7006.899902,12.66,103.42
2017-12-28,1070.26,1297.2,2.434,2467.49,17700664.5,16768627.3,10.18,6950.160156,12.06,102.99
2017-12-27,1075.22,1291.4,2.413,2436.67,18034726.06,16766764.8,10.47,6939.339844,12.9,102.99
2017-12-26,1076.12,1287.5,2.474,2427.34,15661597.35,16764814.8,10.25,6936.25,12.93,102.99
2017-12-22,1077.74,1278.8,2.485,2440.54,17738489.49,16757714.8,9.9,6959.959961,11.92,102.99
2017-12-21,1080.54,1270.6,2.484,2429.83,18569068.08,16755777.3,9.62,6965.359863,12.72,102.99
2017-12-20,1080.56,1269.6,2.497,2472.37,19816386.26,16754127.3,9.72,6960.959961,11.87,102.99
2017-12-19,1085.67,1264.2,2.459,2478.53,21331600.04,16752427.3,10.03,6963.850098,11.75,102.99
2017-12-18,1086.05,1265.5,2.394,2481.88,21318321.96,16750677.3,9.53,6994.759766,11.4,102.99
2017-12-15,1088.95,1257.5,2.351,2482.07,18523210.43,16743952.3,9.42,6936.580078,11.06,102.99
2017-12-14,1089.22,1257.1,2.349,2469.48,18281422.06,16741839.8,10.49,6856.529785,11.76,102.99
2017-12-13,1084.56,1248.6,2.348,2480.55,19525950.81,16739527.3,10.18,6875.799805,11.18,102.99
2017-12-12,1092.89,1241.7,2.403,2461,18878582.73,16737202.3,9.92,6862.319824,12.16,102.99
2017-12-11,1088.84,1246.9,2.39,2471.49,17213409.21,16735252.3,9.34,6875.080078,12.46,102.99
2017-12-08,1092.85,1248.4,2.378,2464,19863917.57,16728889.8,9.58,6840.080078,13.04,102.99
2017-12-07,1093.6,1253.1,2.362,2461.98,15917666.25,16726939.8,10.16,6812.839844,13.66,102.99
2017-12-06,1093.99,1266.1,2.34,2474.37,13303755.98,16725039.8,11.02,6776.379883,13.58,102.99
2017-12-05,1087.62,1264.9,2.353,2510.12,13038537.56,16722689.8,11.33,6762.209961,12.98,102.99
2017-12-04,1086.3,1277.7,2.372,2501.67,12625368.66,16720464.8,11.68,6775.370117,13.23,102.99
2017-12-01,1083.47,1282.3,2.363,2475.41,11379277.39,16713989.8,11.43,6847.589844,13.26,102.99
2017-11-30,1088.13,1276.7,2.415,2476.37,11053685.43,16711702.3,11.28,6873.970215,13.2,102.62
2017-11-29,1082.1,1286.2,2.388,2512.9,11244047.11,16709614.8,10.7,6824.390137,12.23,102.62
2017-11-28,1083.95,1299.2,2.326,2514.19,10960674.57,16707452.3,10.03,6912.359863,12,102.62
2017-11-27,1091.69,1298.9,2.331,2507.81,10435471.16,16705502.3,9.87,6878.52002,12.43,102.62
2017-11-24,1085.62,1291.8,2.34,2544.33,9008738.16,16699514.8,9.67,6889.160156,11.49,102.62
2017-11-22,1086.06,1296.8,2.321,2540.51,9013123.33,16695689.8,9.88,6867.359863,11.47,102.62
2017-11-21,1091.13,1281.7,2.358,2530.7,9155707.44,16693839.8,9.73,6862.47998,11.53,102.62
2017-11-20,1097.04,1275.3,2.368,2527.67,8969741.83,16691677.3,10.65,6790.709961,11.79,102.62
2017-11-17,1094.32,1296.5,2.345,2533.99,8762766.75,16685789.8,11.43,6782.790039,11.29,102.62
2017-11-16,1097.18,1278.2,2.375,2534.79,8171041.64,16683702.3,11.76,6793.290039,11.33,102.62
2017-11-15,1105.69,1277.7,2.326,2518.25,7402856.73,16681802.3,13.13,6706.209961,12.03,102.62
2017-11-14,1115.52,1282.9,2.375,2526.64,7321093.45,16679902.3,11.59,6737.870117,11.64,102.62
2017-11-13,1119.89,1278.9,2.407,2530.35,6625713,16678302.3,11.5,6757.600098,11.81,102.62
2017-11-10,1120.96,1274.2,2.402,2542.95,8004222.79,16674552.3,11.29,6750.939941,11.11,102.62
2017-11-09,1118.36,1287.5,2.34,2550.57,8308939.3,16673052.3,10.5,6750.049805,11.97,102.62
2017-11-08,1114.31,1283.7,2.334,2552.4,7968127.56,16671139.8,9.78,6789.120117,13.22,102.62
2017-11-07,1113.93,1275.8,2.316,2545.44,7836154.69,16669339.8,9.89,6767.779785,13.92,102.62
2017-11-06,1112.84,1281.6,2.318,2549.41,8260280.79,16667389.8,9.4,6786.439941,13.79,102.62
2017-11-03,1116.29,1269.2,2.333,2557.97,7908043.31,16662339.8,9.14,6764.439941,13.09,102.62
2017-11-02,1112.35,1278.1,2.349,2546.36,7562423.09,16660852.3,9.93,6714.939941,12.99,102.62
2017-11-01,1111.52,1277.3,2.372,2556.47,7186632.44,16658977.3,10.2,6716.529785,12.69,102.62
2017-10-31,1118.42,1270.5,2.377,2523.43,6841915.5,16657027.3,10.18,6727.669922,12.06,103.39
2017-10-30,1124.78,1277.7,2.37,2501.93,6822757.84,16655302.3,10.5,6698.959961,12.39,103.39
2017-10-27,1125.97,1271.8,2.416,2496.63,6582745.01,16650477.3,9.8,6701.259766,12.21,103.39
2017-10-26,1128.75,1269.6,2.463,2480.63,6413382.45,16649177.3,11.3,6556.77002,12.57,103.39
2017-10-25,1127.81,1279,2.435,2492.5,6164175.42,16646927.3,11.23,6563.890137,12.37,103.39
2017-10-24,1130.93,1278.3,2.421,2490.49,6622666.97,16644614.8,11.16,6598.430176,12.29,103.39
2017-10-23,1130.86,1280.9,2.37,2490.05,6701306.32,16642527.3,11.07,6586.830078,12.23,103.39
2017-10-20,1132.31,1280.5,2.383,2489.54,6368929.85,16636202.3,9.97,6629.049805,11.93,103.39
2017-10-19,1129.01,1290,2.318,2473.06,6230162.12,16633964.8,10.05,6605.069824,12.4,103.39
2017-10-18,1132.88,1283,2.345,2482.91,6252566.3,16631739.8,10.07,6624.220215,12.08,103.39
2017-10-17,1131.21,1286.2,2.302,2484.37,6406274.87,16629852.3,10.31,6623.660156,12,103.39
2017-10-16,1128.28,1303,2.305,2480.05,6346011.92,16627802.3,9.91,6624,11.92,103.39
2017-10-13,1126.67,1304.6,2.275,2473.62,6096738.43,16621427.3,9.61,6605.799805,11.46,103.39
2017-10-12,1132.89,1296.5,2.321,2474.76,5388693.89,16619727.3,9.91,6591.509766,12.18,103.39
2017-10-11,1132.91,1288.9,2.353,2458.16,5343694.85,16617814.8,9.85,6603.549805,13.2,103.39
2017-10-10,1135.31,1293.8,2.355,2433.81,5329145.19,16616077.3,10.08,6587.25,13.86,103.39
2017-09-29,1145.3,1284.8,2.339,2394.47,4654562.81,16595077.3,9.51,6495.959961,13.41,103.49
2017-09-28,1146.58,1288.7,2.308,2373.14,4683025.81,16592964.8,9.55,6453.450195,12.65,103.49
2017-09-27,1145.76,1287.8,2.31,2372.57,4343620.22,16590752.3,9.87,6453.259766,12.37,103.49
2017-09-26,1137.62,1301.7,2.236,2374.32,4383196.5,16588914.8,10.17,6380.160156,12.65,103.49
2017-09-25,1134.8,1311.5,2.222,2380.4,4107791.52,16587189.8,10.21,6370.589844,12.36,103.49
2017-09-22,1133.13,1297.5,2.253,2388.71,4048030.88,16581739.8,9.59,6426.919922,12.32,103.49
2017-09-21,1132.76,1294.8,2.278,2406.5,4353137.76,16580002.3,9.67,6422.689941,11.56,103.49
2017-09-20,1131.79,1316.4,2.273,2412.2,4369751.7,16577802.3,9.78,6456.040039,11.69,103.49
2017-09-19,1131.18,1310.6,2.246,2416.05,4545407.08,16576339.8,10.18,6461.319824,11.34,103.49
2017-09-18,1129.86,1310.8,2.234,2418.21,4006825.62,16574389.8,10.15,6454.640137,11.34,103.49
2017-09-15,1133.21,1325.2,2.202,2386.07,3532858.23,16568489.8,10.17,6448.470215,11.12,103.49
2017-09-14,1134.32,1329.3,2.187,2377.66,4324016.36,16566239.8,10.44,6429.080078,11.53,103.49
2017-09-13,1132.08,1328,2.193,2360.18,4610333.59,16564064.8,10.5,6460.189941,13.4,103.49
2017-09-12,1128.69,1332.7,2.167,2365.47,4651505.35,16561689.8,10.58,6454.279785,13.46,103.49
2017-09-11,1130.34,1335.7,2.134,2359.08,4599722.89,16559339.8,10.73,6432.259766,13.89,103.49
2017-09-08,1131.97,1351.2,2.054,2343.72,5138293.18,16553327.3,12.12,6360.189941,14.99,103.49
2017-09-07,1127.89,1350.3,2.042,2346.19,5120418.55,16551139.8,11.55,6397.870117,14.66,103.49
2017-09-06,1132.85,1339,2.106,2319.82,4883261.6,16548939.8,11.63,6393.310059,16.29,103.49
2017-09-05,1132.52,1344.5,2.063,2326.62,4717793.33,16546914.8,12.23,6375.569824,16.12,103.49
2017-09-01,1121.69,1330.4,2.166,2357.69,5246076,16538289.8,10.13,6435.330078,13.36,103.49
2017-08-31,1124.86,1322.2,2.12,2363.19,5082984.18,16536114.8,10.59,6428.660156,13.64,103.37
2017-08-30,1124.18,1314.1,2.136,2372.29,5099464.11,16534077.3,11.22,6368.310059,12.94,103.37
2017-08-29,1124.52,1318.9,2.129,2364.74,4897342.73,16531977.3,11.7,6301.890137,13.72,103.37
2017-08-28,1118.47,1315.3,2.159,2370.3,4892031.94,16530114.8,11.32,6283.02002,13.05,103.37
2017-08-25,1121.6,1297.9,2.169,2378.51,4834424.39,16525252.3,11.28,6265.640137,12.18,103.37
2017-08-24,1128.23,1292,2.196,2375.84,4616604.34,16523989.8,12.23,6271.330078,12.17,103.37
2017-08-23,1127.58,1294.7,2.169,2366.4,4562389.05,16522727.3,12.25,6278.410156,12.61,103.37
2017-08-22,1132.38,1291,2.217,2365.33,4461233.56,16520739.8,11.35,6297.47998,12.65,103.37
2017-08-21,1138.71,1296.7,2.183,2355,4564029.19,16519627.3,13.19,6213.129883,13.41,103.37
2017-08-18,1139.78,1291.6,2.197,2358.37,4824962.69,16514677.3,14.26,6216.529785,13.1,103.37
2017-08-17,1142.5,1292.4,2.185,2361.67,4892020.49,16512814.8,15.55,6221.910156,12.19,103.37
2017-08-16,1135.6,1282.9,2.225,2348.26,4686607.38,16510577.3,11.74,6345.109863,14.09,103.37
2017-08-14,1139.41,1290.4,2.224,2334.22,4536826.89,16507052.3,12.33,6340.22998,16.75,103.37
2017-08-11,1142.86,1294,2.191,2319.71,3764402.56,16501889.8,15.51,6256.560059,18.96,103.37
2017-08-10,1144.17,1290.1,2.201,2359.47,3728720.3,16500089.8,16.04,6216.870117,16.55,103.37
2017-08-09,1139.4,1279.3,2.249,2368.39,3816374.87,16498414.8,11.11,6352.330078,15.7,103.37
2017-08-08,1129.18,1262.6,2.262,2394.73,3760385.68,16496689.8,10.96,6370.459961,12.54,103.37
2017-08-07,1127.15,1264.7,2.257,2398.75,3584719.13,16494639.8,9.93,6383.77002,12.62,103.37
2017-08-04,1128.78,1264.6,2.264,2395.45,3131884.33,16488764.8,10.03,6351.560059,12.78,103.37
2017-08-03,1128.95,1274.4,2.219,2386.85,3023242.08,16486527.3,10.44,6340.339844,13.48,103.37
2017-08-02,1122.97,1278.4,2.271,2427.63,3042845.94,16484802.3,10.28,6362.649902,11.41,103.37
2017-08-01,1121.54,1279.4,2.253,2422.96,3203706.49,16482902.3,10.09,6362.939941,11.66,103.37
2017-07-31,1119.4,1273.4,2.296,2402.71,3083136.47,16481039.8,10.26,6348.120117,12.79,102.78
2017-07-28,1124.69,1275.3,2.291,2400.99,2989958.62,16475427.3,10.29,6374.680176,12.93,102.78
2017-07-27,1117.35,1266.5,2.319,2443.24,2832612.9,16473552.3,10.11,6382.189941,10.38,102.78
2017-07-26,1112.6,1255.6,2.292,2434.51,2876194.89,16471627.3,9.6,6422.75,10.52,102.78
2017-07-25,1120.02,1258.5,2.332,2439.9,3076731.96,16469789.8,9.43,6412.169922,10.36,102.78
2017-07-24,1115.4,1260.7,2.257,2451.53,3049060.85,16467939.8,9.43,6410.810059,10.06,102.78
2017-07-21,1118.84,1261,2.237,2450.06,3167008.7,16461564.8,9.36,6387.75,9.82,102.78
2017-07-20,1121.24,1245.5,2.257,2441.84,2532671.91,16459639.8,9.58,6390,10.39,102.78
2017-07-19,1124.6,1242,2.271,2429.94,2592019.85,16457614.8,9.79,6385.040039,10.62,102.78
2017-07-18,1125.29,1241.9,2.261,2426.04,2492091.55,16455752.3,9.89,6344.310059,10.74,102.78
2017-07-17,1128.39,1233.7,2.314,2425.1,2156356.74,16453689.8,9.82,6314.430176,10.78,102.78
2017-07-14,1129.1,1227.5,2.332,2414.63,2633872.34,16448214.8,9.51,6312.470215,10.43,102.78
2017-07-13,1137.85,1217.3,2.348,2409.49,2680857.2,16446477.3,9.9,6274.439941,10.93,102.78
2017-07-12,1138.32,1219.1,2.32,2391.77,2602831.58,16444514.8,10.3,6261.169922,11.73,102.78
2017-07-11,1149.17,1214.7,2.361,2396,2662101.07,16442302.3,10.89,6193.299805,12.09,102.78
2017-07-10,1149.58,1213.2,2.373,2382.1,2817594.7,16440139.8,11.11,6176.390137,12.55,102.78
2017-07-07,1153.74,1209.7,2.386,2379.87,2910582.96,16433889.8,11.19,6153.080078,12.97,102.78
2017-07-06,1157.26,1223.3,2.368,2387.81,2910036.24,16432039.8,12.54,6089.459961,12.99,102.78
2017-07-05,1153.34,1221.7,2.327,2388.35,2904200.79,16430264.8,11.07,6150.859863,13.18,102.78
2017-07-03,1150.28,1219.2,2.348,2394.48,2787814.9,16426489.8,11.22,6110.060059,12.3,102.78
2017-06-30,1145.43,1242.3,2.304,2391.79,2833204.29,16419964.8,11.18,6140.419922,12,102.61
2017-06-29,1147.3,1245.8,2.267,2395.66,2864802.94,16418039.8,11.44,6144.350098,11.65,102.61
2017-06-28,1138.93,1249.1,2.226,2382.56,2848590.79,16416539.8,10.03,6234.410156,11.98,102.61
2017-06-27,1140.56,1246.9,2.203,2391.95,2765376.68,16414577.3,11.06,6146.620117,11.74,102.61
2017-06-26,1133.52,1246.4,2.135,2388.66,2890476.78,16412939.8,9.9,6247.149902,11.87,102.61
2017-06-23,1134.89,1256.4,2.144,2378.6,3020765.11,16407814.8,10.02,6265.25,11.31,102.61
2017-06-22,1139.3,1249.4,2.148,2370.37,3002566.86,16405814.8,10.48,6236.689941,11.18,102.61
2017-06-21,1143.32,1245.8,2.165,2357.53,3023096.89,16404077.3,10.75,6233.950195,11.63,102.61
2017-06-20,1141.93,1243.5,2.156,2369.23,2891246.6,16402327.3,10.86,6188.029785,11.71,102.61
2017-06-19,1136.78,1246.7,2.191,2370.9,2844127.71,16400602.3,10.37,6239.009766,11.74,102.61
2017-06-16,1133.08,1256.5,2.153,2361.83,2755468.78,16395089.8,10.38,6151.759766,11.46,102.61
2017-06-15,1130.84,1254.6,2.164,2361.65,2788953.01,16393239.8,10.9,6165.5,11.71,102.61
2017-06-14,1119.93,1275.9,2.127,2372.64,3031409.31,16391327.3,10.64,6194.890137,11.63,102.61
2017-06-13,1127.73,1268.6,2.211,2374.7,2991275.15,16389577.3,10.42,6220.370117,11.54,102.61
2017-06-12,1130.97,1268.9,2.215,2357.87,3295110.17,16387814.8,11.46,6175.459961,12.09,102.61
2017-06-09,1125.3,1271.4,2.202,2381.69,3132453.38,16382389.8,10.7,6207.919922,11.43,102.61
2017-06-08,1121.95,1279.5,2.192,2363.57,3035437.36,16380502.3,10.16,6321.759766,12.12,102.61
2017-06-07,1124.28,1293.2,2.176,2360.14,3201564.03,16378439.8,10.39,6297.379883,12.89,102.61
2017-06-05,1118.31,1282.7,2.183,2368.62,2803256.97,16374489.8,10.07,6295.680176,12.97,102.61
2017-06-02,1118.39,1280.2,2.159,2371.72,2682341.26,16368027.3,9.75,6305.799805,12.68,102.61
2017-06-01,1122.13,1270.1,2.213,2344.61,2553246.89,16366202.3,9.89,6246.830078,12.77,102.61
2017-05-31,1119.65,1275.4,2.206,2347.38,2440397.9,16364077.3,10.41,6198.52002,13.18,102.83
2017-05-30,1124.49,1265.7,2.208,2343.68,2516460.03,16362027.3,10.38,6203.189941,13.6,102.83
2017-05-26,1118.84,1271.4,2.25,2355.3,2589576.11,16353739.8,9.81,6210.189941,13.51,102.83
2017-05-25,1120.36,1259.8,2.255,2342.93,2729437.81,16351827.3,9.99,6205.259766,13.56,102.83
2017-05-24,1119.23,1253.1,2.252,2317.34,2590111.93,16349789.8,10.02,6163.02002,12.95,102.83
2017-05-23,1125.46,1255.5,2.282,2311.74,2445273.94,16347864.8,10.72,6138.709961,12.88,102.83
2017-05-22,1116.04,1261.4,2.252,2304.03,2279727.22,16345764.8,10.93,6133.620117,12.79,102.83
2017-05-19,1117.62,1253.6,2.235,2288.48,2117025.9,16340039.8,12.04,6083.700195,12.88,102.83
2017-05-18,1129.19,1252.8,2.228,2286.82,2029248.33,16337989.8,14.66,6055.129883,13.18,102.83
2017-05-17,1123.06,1258.7,2.223,2293.08,1926631.12,16336214.8,15.59,6011.240234,12.83,102.83
2017-05-16,1116.06,1236.4,2.326,2295.33,1943334.15,16334277.3,10.65,6169.870117,12.51,102.83
2017-05-15,1118.12,1230,2.343,2290.65,2017800.53,16332627.3,10.42,6149.669922,12.89,102.83
2017-05-12,1123.41,1227.7,2.326,2286.02,2059441.1,16326477.3,10.4,6121.22998,12.32,102.83
2017-05-11,1124.41,1224.2,2.393,2296.37,1986480.97,16324552.3,10.6,6115.959961,14.72,102.83
2017-05-10,1132.05,1218.9,2.41,2270.12,1959869.91,16322864.8,10.21,6129.140137,16.15,102.83
2017-05-08,1133.69,1227.1,2.389,2292.76,1781793.27,16319077.3,9.77,6102.660156,15.74,102.83
2017-05-04,1135.6,1228.6,2.352,2241.24,1663298.56,16311027.3,10.46,6075.339844,13.77,102.83
2017-05-02,1129.2,1257,2.287,2219.67,1585540.71,16307277.3,10.59,6095.370117,13.18,102.83
2017-04-28,1137.88,1268.3,2.289,2205.44,1470292.93,16299377.3,10.82,6047.609863,12.27,102.72
2017-04-27,1131.65,1265.9,2.3,2209.46,1430281.48,16297677.3,10.36,6048.939941,11.82,102.72
2017-04-26,1133.03,1264.2,2.304,2207.84,1412551.9,16295839.8,10.85,6025.22998,12.18,102.72
2017-04-25,1128.23,1267.2,2.334,2196.85,1395212.81,16293927.3,10.76,6025.490234,12.02,102.72
2017-04-24,1134.38,1277.5,2.273,2173.74,1349667.2,16292077.3,10.84,5983.819824,12.77,102.72
2017-04-21,1134.57,1289.1,2.246,2165.04,1371748.3,16286802.3,14.63,5910.52002,12.89,102.72
2017-04-20,1138.12,1283.8,2.236,2149.15,1351285.01,16284714.8,14.15,5916.779785,13.3,102.72
2017-04-19,1143.69,1283.4,2.216,2138.4,1352456.62,16282989.8,14.93,5863.029785,14.87,102.72
2017-04-18,1142.64,1294.1,2.172,2148.46,1331971.12,16281202.3,14.42,5849.470215,15.38,102.72
2017-04-17,1133.02,1291.9,2.248,2145.76,1320233.22,16279377.3,14.66,5856.790039,15.81,102.72
2017-04-13,1136.32,1288.5,2.232,2148.61,1340060.45,16272214.8,15.96,5805.149902,14.53,102.72
2017-04-12,1134.95,1278.1,2.244,2128.91,1344289.25,16270627.3,15.77,5836.160156,15.75,102.72
2017-04-11,1145.63,1274.2,2.298,2123.85,1324930.56,16268852.3,15.07,5866.77002,16.68,102.72
2017-04-10,1143.47,1253.9,2.366,2133.32,1324752.13,16266764.8,14.05,5880.930176,14.77,102.72
2017-04-07,1137.89,1257.3,2.382,2151.73,1315424.19,16261227.3,12.87,5877.810059,12.63,102.72
2017-04-06,1131.3,1253.3,2.341,2152.75,1256143.53,16259202.3,12.39,5878.950195,11.82,102.72
2017-04-05,1128.28,1248.5,2.339,2160.85,1265437.84,16257364.8,12.89,5864.47998,11.1,102.72
2017-04-04,1125.1,1258.4,2.364,2161.1,1278135.29,16255339.8,11.79,5898.609863,10.94,102.72
2017-04-03,1117.28,1254,2.323,2167.51,1230636.94,16253777.3,12.38,5894.680176,11.01,102.72
2017-03-31,1117.65,1251.2,2.389,2160.23,1145492.71,16247952.3,12.37,5911.740234,11.06,102.85
2017-03-30,1118.6,1248,2.421,2164.64,1162865.17,16246264.8,11.54,5914.339844,11.2,102.85
2017-03-29,1111.47,1256.8,2.38,2166.98,1167183.19,16244214.8,11.42,5897.549805,11.55,102.85
2017-03-28,1116.41,1258.8,2.42,2163.31,1165509.53,16242489.8,11.53,5875.140137,12.25,102.85
2017-03-27,1111.32,1258.8,2.378,2155.66,1084588.46,16240552.3,12.5,5840.370117,12.97,102.85
2017-03-24,1117.56,1251.7,2.418,2168.95,1158669.87,16235164.8,12.96,5828.740234,12.36,102.85
2017-03-23,1122.68,1250.1,2.418,2172.72,1171612.89,16232964.8,13.12,5817.689941,12.75,102.85
2017-03-22,1117.28,1249.7,2.403,2168.3,1250386.13,16231114.8,12.81,5821.640137,13.16,102.85
2017-03-21,1123.03,1246.5,2.416,2178.38,1177537.55,16229127.3,12.47,5793.830078,12.64,102.85
2017-03-20,1114.52,1234,2.463,2157.01,1157319.83,16227352.3,11.34,5901.529785,11.74,102.85
2017-03-17,1129.04,1230.2,2.501,2164.58,1316785.53,16221627.3,11.28,5901,11.25,102.85
2017-03-16,1128.82,1227.1,2.537,2150.08,1396194.7,16219702.3,11.21,5900.759766,11.27,102.85
2017-03-15,1128.62,1200.7,2.5,2133,1383731.65,16217789.8,11.63,5900.049805,11.38,102.85
2017-03-14,1149.97,1202.6,2.602,2133.78,1374805.5,16216014.8,12.3,5856.819824,11.11,102.85
2017-03-13,1147.99,1203.1,2.626,2117.59,1363223.81,16214064.8,11.35,5875.779785,10.7,102.85
2017-03-10,1148.81,1201.4,2.575,2097.35,1327050.55,16208452.3,11.66,5861.72998,10.67,102.85
2017-03-09,1160.1,1203.2,2.609,2091.06,1283524.4,16206502.3,12.3,5838.810059,11.96,102.85
2017-03-08,1155.19,1209.4,2.56,2095.41,1364841.62,16204652.3,11.86,5837.549805,11.3,102.85
2017-03-07,1150.67,1216.1,2.518,2094.05,1420607.72,16202877.3,11.45,5833.930176,11.19,102.85
2017-03-06,1155.15,1225.5,2.494,2081.36,1414203.22,16200964.8,11.24,5849.180176,11.28,102.85
2017-03-03,1152.32,1226.5,2.482,2078.75,1395502.92,16195702.3,10.96,5870.75,10.97,102.85
2017-03-02,1150.71,1232.9,2.482,2102.65,1366459.57,16193814.8,11.81,5861.220215,10.55,102.85
2017-02-28,1137.8,1253.9,2.397,2091.64,1317410.29,16190052.3,12.92,5825.439941,10.64,102.92
2017-02-27,1134.65,1258.8,2.367,2085.52,1298509.23,16188139.8,12.09,5861.899902,10.62,102.92
2017-02-24,1130.5,1258.3,2.315,2094.12,1308472.97,16182027.3,11.47,5845.310059,10.19,102.92
2017-02-23,1133.1,1251.4,2.376,2107.63,1246614.83,16179989.8,11.71,5835.509766,9.79,102.92
2017-02-22,1138.48,1233.3,2.415,2106.61,1243858.91,16178114.8,11.74,5860.629883,9.72,102.92
2017-02-21,1142.89,1238.9,2.431,2102.93,1204226.79,16176389.8,11.57,5865.950195,10,102.92
2017-02-17,1150.78,1239.1,2.42,2080.58,1144912.49,16169252.3,11.49,5838.580078,10.02,102.92
2017-02-16,1141.99,1241.6,2.447,2081.84,1124304.28,16167364.8,11.76,5814.899902,10.14,102.92
2017-02-15,1135.28,1233.1,2.497,2083.86,1122697.57,16165477.3,11.97,5819.439941,10.19,102.92
2017-02-14,1138.89,1225.4,2.472,2074.57,1106546.77,16163739.8,10.74,5782.569824,10.47,102.92
2017-02-13,1149.71,1225.8,2.436,2078.65,1114524.55,16161627.3,11.07,5763.959961,10.49,102.92
2017-02-10,1146.6,1235.9,2.409,2075.08,1110894.96,16156102.3,10.85,5734.129883,10.39,102.92
2017-02-09,1151.02,1236.8,2.397,2065.88,1187958.79,16154264.8,10.88,5715.180176,10.92,102.92
2017-02-08,1145.2,1239.5,2.34,2065.08,1185303.26,16152152.3,11.45,5682.450195,11.31,102.92
2017-02-07,1143.39,1236.1,2.397,2075.21,1160555.59,16150327.3,11.29,5674.220215,11.71,102.92
2017-02-06,1134.99,1232.1,2.417,2077.66,1147456.47,16148439.8,11.37,5663.549805,11.96,102.92
2017-02-03,1138.52,1220.8,2.467,2073.16,1128555.35,16143089.8,10.97,5666.77002,11.93,102.92
2017-02-02,1144.1,1219.4,2.474,2071.01,1104612.02,16141227.3,11.93,5636.200195,12.21,102.92
2017-02-01,1153.71,1208.3,2.477,2080.48,1083345.47,16139264.8,11.81,5642.649902,12.1,102.92
2017-01-31,1151.65,1211.4,2.466,2067.57,1027577.13,16136864.8,11.99,5614.790039,12.53,102.64
2017-01-26,1172.39,1192.5,2.512,2083.59,1006864.04,16127139.8,10.63,5655.180176,11.59,102.64
2017-01-25,1162.7,1200.5,2.515,2066.94,995180.82,16125202.3,10.81,5656.339844,12.12,102.64
2017-01-24,1170.23,1210.8,2.465,2065.76,1016104.82,16123339.8,11.07,5600.959961,12.49,102.64
2017-01-23,1163.23,1215.6,2.401,2065.99,1032642.77,16121477.3,11.77,5552.939941,12.91,102.64
2017-01-20,1175.39,1204.9,2.467,2065.61,1002152.13,16115314.8,11.54,5555.330078,12.72,102.64
2017-01-19,1175.18,1201.5,2.47,2072.79,991176.34,16112952.3,12.78,5540.080078,12.56,102.64
2017-01-18,1178.38,1212.1,2.428,2070.54,1014649.84,16110777.3,12.48,5555.649902,12.25,102.64
2017-01-17,1160.84,1212.9,2.325,2071.87,927143.45,16108902.3,11.87,5538.72998,11.81,102.64
