날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 12월 04일,"8,800","8,650","8,870","8,570",621.56K,1.85%
2019년 12월 03일,"8,640","9,000","9,260","8,600",1.08M,-5.26%
2019년 12월 02일,"9,120","9,200","9,410","8,880",918.05K,-0.98%
2019년 12월 01일,"9,210","9,210","9,210","9,210",-,0.00%
2019년 11월 29일,"9,210","10,350","10,400","9,050",1.56M,-10.58%
2019년 11월 28일,"10,300","10,300","10,600","10,100",915.77K,0.49%
2019년 11월 27일,"10,250","10,550","10,700","9,960",1.26M,-2.38%
2019년 11월 26일,"10,500","11,650","11,800","10,300",2.67M,-3.67%
2019년 11월 25일,"10,900","12,650","12,750","10,850",2.39M,-15.83%
2019년 11월 24일,"12,950","12,950","12,950","12,950",-,0.00%
2019년 11월 22일,"12,950","13,500","13,600","12,750",1.18M,-1.89%
2019년 11월 21일,"13,200","12,350","13,950","12,350",3.49M,7.76%
2019년 11월 20일,"12,250","12,600","12,700","12,250",560.51K,-2.78%
2019년 11월 19일,"12,600","12,500","13,300","12,350",1.34M,-0.40%
2019년 11월 18일,"12,650","12,550","12,850","12,250",882.31K,0.40%
2019년 11월 17일,"12,600","12,600","12,600","12,600",-,0.00%
2019년 11월 15일,"12,600","12,350","14,250","12,050",3.52M,1.20%
2019년 11월 14일,"12,450","11,600","13,000","11,350",2.59M,7.33%
2019년 11월 13일,"11,600","11,750","12,450","11,550",1.30M,0.00%
2019년 11월 12일,"11,600","11,550","12,050","11,200",1.66M,0.87%
2019년 11월 11일,"11,500","12,050","12,200","11,300",1.06M,-4.96%
2019년 11월 10일,"12,100","12,100","12,100","12,100",-,0.00%
2019년 11월 08일,"12,100","12,850","13,150","11,800",1.54M,-3.20%
2019년 11월 07일,"12,500","13,400","13,600","12,400",1.70M,-6.02%
2019년 11월 06일,"13,300","13,100","14,500","12,500",8.70M,8.57%
2019년 11월 05일,"12,250","15,000","16,700","12,050",9.63M,-19.67%
2019년 11월 04일,"15,250","15,250","15,250","15,250",419.64K,29.79%
2019년 10월 31일,"11,750","11,250","12,100","10,850",2.91M,9.30%
2019년 10월 30일,"10,750","9,750","10,750","9,720",2.14M,10.26%
2019년 10월 29일,"9,750","9,500","9,750","9,300",922.12K,0.93%
2019년 10월 28일,"9,660","10,250","10,850","9,500",6.38M,5.00%
2019년 10월 25일,"9,200","8,910","9,240","8,800",613.23K,3.25%
2019년 10월 24일,"8,910","8,780","8,980","8,700",373.99K,-0.22%
2019년 10월 23일,"8,930","8,800","8,990","8,610",409.89K,1.36%
2019년 10월 22일,"8,810","8,490","9,000","8,150",924.06K,4.51%
2019년 10월 21일,"8,430","8,630","8,650","8,300",281.82K,-2.20%
2019년 10월 18일,"8,620","8,820","8,860","8,410",566.64K,-2.27%
2019년 10월 17일,"8,820","8,470","8,990","8,390",579.24K,3.89%
2019년 10월 16일,"8,490","8,420","8,540","8,300",254.71K,0.83%
2019년 10월 15일,"8,420","8,580","8,680","8,330",220.87K,-1.29%
2019년 10월 14일,"8,530","8,750","8,750","8,420",231.41K,-1.95%
2019년 10월 11일,"8,700","8,810","8,920","8,670",242.80K,-1.25%
2019년 10월 10일,"8,810","9,090","9,300","8,750",517.06K,-0.90%
2019년 10월 09일,"8,890","8,890","8,890","8,890",-,0.00%
2019년 10월 08일,"8,890","8,420","8,950","8,320",555.06K,8.02%
2019년 10월 07일,"8,230","8,520","8,590","8,000",704.19K,-4.86%
2019년 10월 04일,"8,650","8,840","8,890","8,590",229.78K,-1.37%
2019년 10월 03일,"8,770","8,770","8,770","8,770",-,0.00%
2019년 10월 02일,"8,770","8,810","8,890","8,540",353.53K,-1.90%
2019년 10월 01일,"8,940","8,930","9,050","8,770",393.46K,1.25%
2019년 09월 30일,"8,830","8,700","9,030","8,700",503.41K,2.08%
2019년 09월 29일,"8,650","8,650","8,650","8,650",-,0.00%
2019년 09월 27일,"8,650","8,680","8,880","8,350",544.37K,-1.14%
2019년 09월 26일,"8,750","8,860","9,340","8,660",1.08M,4.17%
2019년 09월 25일,"8,400","9,080","9,160","8,400",1.10M,-11.58%
2019년 09월 24일,"9,500","9,370","9,700","9,250",534.49K,0.21%
2019년 09월 23일,"9,480","9,670","9,750","9,460",487.51K,-1.96%
2019년 09월 22일,"9,670","9,670","9,670","9,670",-,0.00%
2019년 09월 20일,"9,670","9,360","9,670","9,360",749.16K,3.98%
2019년 09월 19일,"9,300","9,280","9,960","9,090",1.98M,0.54%
2019년 09월 18일,"9,250","8,760","9,350","8,690",1.42M,6.32%
2019년 09월 17일,"8,700","8,630","8,930","8,540",629.31K,-0.11%
2019년 09월 16일,"8,710","8,330","8,790","8,330",846.25K,4.56%
2019년 09월 15일,"8,330","8,330","8,330","8,330",-,0.00%
2019년 09월 11일,"8,330","8,190","8,440","8,180",398.55K,0.36%
2019년 09월 10일,"8,300","8,220","8,320","8,130",331.24K,0.85%
2019년 09월 09일,"8,230","8,300","8,380","8,120",524.07K,-1.67%
2019년 09월 08일,"8,370","8,370","8,370","8,370",-,0.00%
2019년 09월 06일,"8,370","8,160","8,410","8,110",786.43K,3.33%
2019년 09월 05일,"8,100","8,220","8,640","8,050",1.20M,-2.17%
2019년 09월 04일,"8,280","8,810","8,950","8,050",1.95M,-1.66%
2019년 09월 03일,"8,420","7,650","8,650","7,560",3.47M,13.78%
2019년 09월 02일,"7,400","7,150","7,470","7,110",484.56K,4.23%
2019년 08월 30일,"7,100","7,060","7,150","7,000",315.72K,1.43%
2019년 08월 29일,"7,000","7,270","7,270","6,980",480.58K,-4.24%
2019년 08월 28일,"7,310","7,420","7,690","7,230",405.95K,-0.95%
2019년 08월 27일,"7,380","7,730","7,850","7,200",580.07K,-2.89%
2019년 08월 26일,"7,600","7,730","7,850","7,460",626.50K,-1.68%
2019년 08월 25일,"7,730","7,730","7,730","7,730",-,0.00%
2019년 08월 23일,"7,730","7,280","7,850","7,230",822.63K,6.04%
2019년 08월 22일,"7,290","7,450","7,480","7,220",540.80K,-3.44%
2019년 08월 21일,"7,550","7,710","7,930","7,530",566.56K,-1.69%
2019년 08월 20일,"7,680","7,810","7,950","7,620",485.28K,1.45%
2019년 08월 19일,"7,570","7,590","7,740","7,500",368.67K,0.40%
2019년 08월 18일,"7,540","7,540","7,540","7,540",-,0.00%
2019년 08월 16일,"7,540","7,600","7,770","7,520",534.80K,-2.46%
2019년 08월 15일,"7,730","7,730","7,730","7,730",-,0.00%
2019년 08월 14일,"7,730","7,800","7,880","7,410",847.64K,-3.13%
2019년 08월 13일,"7,980","7,970","8,330","7,810",704.74K,-0.50%
2019년 08월 12일,"8,020","7,950","8,200","7,790",961.42K,-0.25%
2019년 08월 11일,"8,040","8,040","8,040","8,040",-,0.00%
2019년 08월 09일,"8,040","7,510","8,160","7,470",1.82M,7.20%
2019년 08월 08일,"7,500","7,570","7,660","7,440",1.09M,0.81%
2019년 08월 07일,"7,440","7,200","7,590","7,030",1.63M,0.95%
2019년 08월 06일,"7,370","7,350","7,760","7,020",3.85M,8.86%
2019년 08월 05일,"6,770","6,780","7,120","6,680",1.23M,1.50%
2019년 08월 02일,"6,670","6,680","6,710","6,450",314.39K,2.14%
2019년 08월 01일,"6,530","6,960","6,990","6,500",442.19K,-2.97%
2019년 07월 31일,"6,730","6,650","6,820","6,450",265.93K,0.30%
2019년 07월 30일,"6,710","6,440","6,790","6,440",358.41K,4.19%
2019년 07월 29일,"6,440","6,920","6,940","6,440",464.98K,-6.94%
2019년 07월 28일,"6,920","6,920","6,920","6,920",-,0.00%
2019년 07월 26일,"6,920","7,020","7,080","6,850",391.30K,-1.42%
2019년 07월 25일,"7,020","6,890","7,240","6,850",866.10K,2.03%
2019년 07월 24일,"6,880","7,060","7,090","6,720",472.50K,-2.96%
2019년 07월 23일,"7,090","7,040","7,300","7,000",518.27K,-0.28%
2019년 07월 22일,"7,110","7,100","7,190","7,010",265.16K,0.28%
2019년 07월 21일,"7,090","7,090","7,090","7,090",-,0.00%
2019년 07월 19일,"7,090","7,200","7,340","7,030",764.31K,1.58%
2019년 07월 18일,"6,980","7,100","7,140","6,860",450.71K,-2.24%
2019년 07월 17일,"7,140","6,700","7,190","6,680",1.20M,1.13%
2019년 07월 16일,"7,060","7,380","7,420","6,990",1.13M,-1.94%
2019년 07월 15일,"7,200","7,400","7,400","7,140",1.28M,-5.88%
2019년 07월 14일,"7,650","7,650","7,650","7,650",-,0.00%
2019년 07월 12일,"7,650","7,800","7,880","7,510",1.16M,-4.02%
2019년 07월 11일,"7,970","8,240","8,250","7,880",1.61M,-5.79%
2019년 07월 10일,"8,460","8,170","8,850","8,150",2.81M,2.55%
2019년 07월 09일,"8,250","8,140","8,800","8,130",5.31M,7.42%
2019년 07월 08일,"7,680","8,020","8,090","7,650",822.25K,-4.95%
2019년 07월 07일,"8,080","8,080","8,080","8,080",-,0.00%
2019년 07월 05일,"8,080","8,160","8,160","7,850",1.42M,-3.46%
2019년 07월 04일,"8,370","8,720","8,900","8,270",1.53M,-0.48%
2019년 07월 03일,"8,410","8,300","8,730","8,250",3.60M,3.19%
2019년 07월 02일,"8,150","8,350","8,560","7,940",2.97M,-2.98%
2019년 07월 01일,"8,400","8,540","8,690","8,240",2.28M,-5.62%
2019년 06월 30일,"8,900","8,900","8,900","8,900",-,0.00%
2019년 06월 28일,"8,900","9,120","9,260","8,720",3.44M,-8.15%
2019년 06월 27일,"9,690","10,400","10,550","9,330",6.20M,-4.53%
2019년 06월 26일,"10,150","9,350","10,850","8,920",26.44M,15.74%
2019년 06월 25일,"8,770","6,860","8,770","6,810",10.88M,29.93%
2019년 06월 24일,"6,750","6,790","6,890","6,660",637.67K,3.21%
2019년 06월 21일,"6,540","6,470","6,670","6,400",521.84K,2.19%
2019년 06월 20일,"6,400","6,260","6,410","6,210",289.39K,2.40%
2019년 06월 19일,"6,250","6,250","6,310","6,190",230.41K,0.32%
2019년 06월 18일,"6,230","6,450","6,470","6,210",329.43K,-2.66%
2019년 06월 17일,"6,400","6,480","6,750","6,310",660.97K,2.73%
2019년 06월 14일,"6,230","6,130","6,320","6,130",388.09K,2.30%
2019년 06월 13일,"6,090","6,130","6,160","6,050",176.05K,-0.16%
2019년 06월 12일,"6,100","6,150","6,180","6,040",206.65K,-0.81%
2019년 06월 11일,"6,150","6,080","6,160","6,070",284.82K,1.99%
2019년 06월 10일,"6,030","6,040","6,100","5,970",264.69K,0.17%
2019년 06월 07일,"6,020","6,010","6,070","5,950",168.58K,0.33%
2019년 06월 05일,"6,000","5,930","6,080","5,920",218.27K,0.33%
2019년 06월 04일,"5,980","6,060","6,090","5,910",530.78K,-2.29%
2019년 06월 03일,"6,120","6,330","6,330","6,100",248.86K,-2.55%
2019년 05월 31일,"6,280","6,260","6,310","6,160",362.59K,-2.03%
2019년 05월 30일,"6,410","6,290","6,550","6,150",396.50K,1.91%
2019년 05월 29일,"6,290","6,510","6,550","6,250",374.61K,-3.97%
2019년 05월 28일,"6,550","6,680","6,770","6,520",466.60K,-0.61%
2019년 05월 27일,"6,590","6,880","6,950","6,490",1.04M,5.27%
2019년 05월 24일,"6,260","6,320","6,530","6,190",574.19K,0.64%
2019년 05월 23일,"6,220","6,600","6,630","6,100",639.75K,-7.03%
2019년 05월 22일,"6,690","6,660","6,790","6,590",327.80K,0.45%
2019년 05월 21일,"6,660","6,700","6,800","6,530",388.48K,-0.60%
2019년 05월 20일,"6,700","6,990","7,010","6,680",837.38K,1.21%
2019년 05월 17일,"6,620","7,050","7,080","6,520",1.52M,-7.54%
2019년 05월 16일,"7,160","7,230","7,500","7,120",2.24M,-0.83%
2019년 05월 15일,"7,220","7,300","7,550","7,130",1.90M,1.26%
2019년 05월 14일,"7,130","7,200","7,860","7,020",5.40M,7.22%
2019년 05월 13일,"6,650","6,680","7,020","6,570",3.80M,7.78%
2019년 05월 10일,"6,170","6,120","6,330","6,090",418.43K,1.48%
2019년 05월 09일,"6,080","6,210","6,400","6,020",416.55K,-1.14%
2019년 05월 08일,"6,150","6,390","6,390","6,110",280.30K,-3.15%
2019년 05월 07일,"6,350","6,250","6,480","6,250",316.29K,0.63%
2019년 05월 03일,"6,310","6,200","6,510","6,180",414.18K,2.60%
2019년 05월 02일,"6,150","6,130","6,300","6,130",206.73K,0.16%
2019년 04월 30일,"6,140","6,080","6,240","6,070",208.52K,0.99%
2019년 04월 29일,"6,080","6,240","6,240","6,070",222.53K,-1.78%
2019년 04월 26일,"6,190","6,220","6,260","6,150",323.18K,-2.06%
2019년 04월 25일,"6,320","6,610","6,620","6,310",414.91K,-5.67%
2019년 04월 24일,"6,700","6,800","6,850","6,650",379.18K,-0.30%
2019년 04월 23일,"6,720","6,670","6,790","6,580",704.07K,2.28%
2019년 04월 22일,"6,570","6,480","6,600","6,460",237.94K,2.02%
2019년 04월 19일,"6,440","6,510","6,560","6,390",336.00K,0.00%
2019년 04월 18일,"6,440","6,570","6,780","6,320",1.14M,-1.53%
2019년 04월 17일,"6,540","6,740","6,750","6,500",551.70K,-1.80%
2019년 04월 16일,"6,660","6,730","6,770","6,550",649.53K,0.60%
2019년 04월 15일,"6,620","6,750","6,800","6,580",499.97K,-1.93%
2019년 04월 12일,"6,750","6,720","6,770","6,610",376.97K,-0.74%
2019년 04월 11일,"6,800","7,000","7,140","6,700",551.82K,-1.31%
2019년 04월 10일,"6,890","6,770","6,910","6,710",334.01K,1.62%
2019년 04월 09일,"6,780","6,980","7,030","6,710",535.46K,-2.87%
2019년 04월 08일,"6,980","6,890","7,390","6,890",1.76M,2.80%
2019년 04월 05일,"6,790","7,230","7,230","6,710",1.12M,-6.99%
2019년 04월 04일,"7,300","7,250","7,500","7,210",1.01M,1.25%
2019년 04월 03일,"7,210","7,300","7,520","7,050",1.99M,-3.09%
2019년 04월 02일,"7,440","6,390","7,720","6,310",4.49M,17.17%
2019년 04월 01일,"6,350","6,050","6,450","5,980",428.70K,4.44%
2019년 03월 29일,"6,080","5,990","6,260","5,880",424.58K,1.33%
2019년 03월 28일,"6,000","5,930","6,070","5,930",132.40K,0.33%
2019년 03월 27일,"5,980","6,030","6,070","5,940",129.34K,0.17%
2019년 03월 26일,"5,970","6,010","6,100","5,930",266.28K,-1.16%
2019년 03월 25일,"6,040","6,190","6,220","6,040",185.14K,-3.51%
2019년 03월 22일,"6,260","6,370","6,430","6,250",158.29K,-1.73%
2019년 03월 21일,"6,370","6,300","6,540","6,290",371.94K,3.24%
2019년 03월 20일,"6,170","6,320","6,380","6,030",387.56K,-2.68%
2019년 03월 19일,"6,340","6,490","6,550","6,340",320.48K,-3.06%
2019년 03월 18일,"6,540","6,400","6,600","6,400",210.53K,2.99%
2019년 03월 15일,"6,350","6,670","6,790","6,330",511.89K,-4.80%
2019년 03월 14일,"6,670","6,450","6,670","6,390",266.71K,4.55%
2019년 03월 13일,"6,380","6,550","6,550","6,320",270.18K,-2.45%
2019년 03월 12일,"6,540","6,520","6,670","6,420",278.68K,0.15%
2019년 03월 11일,"6,530","6,790","6,850","6,460",434.96K,-5.22%
2019년 03월 08일,"6,890","6,940","7,100","6,750",468.53K,-0.43%
2019년 03월 07일,"6,920","6,590","7,060","6,590",1.15M,4.85%
2019년 03월 06일,"6,600","6,300","6,690","6,300",699.22K,5.60%
2019년 03월 05일,"6,250","6,310","6,410","6,130",214.69K,-1.26%
2019년 03월 04일,"6,330","6,250","6,470","6,230",192.53K,2.10%
2019년 02월 28일,"6,200","6,660","6,660","6,160",363.86K,-6.06%
2019년 02월 27일,"6,600","6,450","6,710","6,450",250.34K,2.01%
2019년 02월 26일,"6,470","6,770","6,780","6,470",244.06K,-3.58%
2019년 02월 25일,"6,710","6,660","6,800","6,510",221.89K,0.15%
2019년 02월 22일,"6,700","6,820","6,820","6,680",325.04K,-1.76%
2019년 02월 21일,"6,820","6,530","6,980","6,490",926.18K,5.25%
2019년 02월 20일,"6,480","6,410","6,560","6,380",277.07K,0.47%
2019년 02월 19일,"6,450","6,640","6,700","6,440",377.11K,-0.77%
2019년 02월 18일,"6,500","6,350","6,560","6,310",520.64K,2.69%
2019년 02월 15일,"6,330","6,340","6,380","6,090",522.42K,0.80%
2019년 02월 14일,"6,280","6,240","6,440","6,110",1.07M,5.19%
2019년 02월 13일,"5,970","5,900","6,080","5,830",370.50K,1.53%
2019년 02월 12일,"5,880","5,720","6,200","5,600",1.28M,2.26%
2019년 02월 11일,"5,750","5,870","5,940","5,740",417.65K,0.70%
2019년 02월 08일,"5,710","5,640","5,810","5,600",361.73K,1.60%
2019년 02월 07일,"5,620","6,090","6,090","5,500",1.02M,-8.62%
2019년 02월 01일,"6,150","6,520","6,550","6,010",672.60K,-6.82%
2019년 01월 31일,"6,600","6,570","6,630","6,510",162.27K,0.61%
2019년 01월 30일,"6,560","6,740","6,740","6,450",377.00K,-2.09%
2019년 01월 29일,"6,700","6,920","6,920","6,670",234.75K,-3.32%
2019년 01월 28일,"6,930","6,950","6,970","6,820",215.67K,-0.43%
2019년 01월 25일,"6,960","6,750","7,070","6,700",387.25K,3.26%
2019년 01월 24일,"6,740","6,770","6,770","6,630",168.40K,0.75%
2019년 01월 23일,"6,690","6,670","6,820","6,640",181.17K,-0.15%
2019년 01월 22일,"6,700","6,750","6,830","6,670",208.89K,-0.45%
2019년 01월 21일,"6,730","7,000","7,000","6,610",517.45K,-4.13%
2019년 01월 18일,"7,020","7,150","7,180","6,940",330.47K,-2.09%
2019년 01월 17일,"7,170","7,230","7,460","7,110",252.92K,-1.10%
2019년 01월 16일,"7,250","7,350","7,380","7,190",113.85K,-1.36%
2019년 01월 15일,"7,350","7,140","7,490","7,130",248.26K,5.00%
2019년 01월 14일,"7,000","6,846","7,173","6,746",332.55K,-1.41%
2019년 01월 11일,"7,100","7,073","7,264","7,036",242.72K,-1.76%
2019년 01월 10일,"7,227","7,136","7,318","7,036",195.73K,2.18%
2019년 01월 09일,"7,073","6,727","7,109","6,727",278.23K,4.57%
2019년 01월 08일,"6,764","6,809","6,909","6,700",192.83K,-0.53%
2019년 01월 07일,"6,800","7,046","7,054","6,718",295.92K,-1.58%
2019년 01월 04일,"6,909","7,091","7,091","6,627",368.76K,-3.92%
2019년 01월 03일,"7,191","7,373","7,418","7,118",171.87K,-0.76%
2019년 01월 02일,"7,246","7,318","7,446","7,182",142.02K,-0.37%
2018년 12월 28일,"7,273","7,109","7,364","7,091",222.32K,1.27%
2018년 12월 27일,"7,182","7,418","7,564","7,118",223.71K,-2.34%
2018년 12월 26일,"7,354","7,464","7,554","7,318",215.92K,-5.16%
2018년 12월 24일,"7,754","7,754","7,827","7,418",308.31K,0.94%
2018년 12월 21일,"7,682","7,964","8,036","7,346",1.07M,4.97%
2018년 12월 20일,"7,318","7,800","8,000","7,318",530.68K,-5.07%
2018년 12월 19일,"7,709","7,964","8,009","7,618",423.06K,-1.39%
2018년 12월 18일,"7,818","7,400","8,300","7,391",1.80M,9.40%
2018년 12월 17일,"7,146","7,573","7,573","7,082",266.95K,-5.86%
2018년 12월 14일,"7,591","7,864","7,864","7,491",117.43K,-3.47%
2018년 12월 13일,"7,864","7,764","7,973","7,664",115.76K,2.74%
2018년 12월 12일,"7,654","7,636","7,709","7,564",76.74K,1.19%
2018년 12월 11일,"7,564","7,773","7,836","7,391",137.54K,-2.69%
2018년 12월 10일,"7,773","7,973","8,136","7,636",229.98K,-1.94%
2018년 12월 07일,"7,927","8,018","8,136","7,864",166.02K,-1.81%
2018년 12월 06일,"8,073","8,464","8,464","7,991",299.67K,-4.82%
2018년 12월 05일,"8,482","8,664","8,664","8,473",196.27K,-2.61%
2018년 12월 04일,"8,709","8,746","8,809","8,636",188.18K,-0.63%
2018년 12월 03일,"8,764","8,873","8,964","8,727",225.46K,-1.13%
2018년 11월 30일,"8,864","8,909","9,027","8,827",132.56K,-0.40%
2018년 11월 29일,"8,900","9,454","9,500","8,864",356.66K,-4.49%
2018년 11월 28일,"9,318","8,654","9,364","8,509",756.18K,8.58%
2018년 11월 27일,"8,582","8,636","8,682","8,509",280.90K,-1.15%
2018년 11월 26일,"8,682","8,500","8,854","8,500",209.20K,0.53%
2018년 11월 23일,"8,636","8,818","8,846","8,527",377.00K,-2.46%
2018년 11월 22일,"8,854","9,082","9,227","8,846",308.78K,-0.52%
2018년 11월 21일,"8,900","8,818","8,918","8,582",392.83K,-0.91%
2018년 11월 20일,"8,982","9,227","9,364","8,927",739.59K,-8.09%
2018년 11월 19일,"9,773","9,864","10,046","9,682",276.08K,-1.82%
2018년 11월 16일,"9,954","10,000","10,273","9,818",269.17K,-0.92%
2018년 11월 15일,"10,046","10,454","10,682","9,773",740.42K,-7.91%
2018년 11월 14일,"10,909","10,454","11,091","10,318",791.10K,5.26%
2018년 11월 13일,"10,364","10,000","10,364","9,818",314.45K,0.89%
2018년 11월 12일,"10,273","10,500","10,636","10,046",381.94K,-1.73%
2018년 11월 09일,"10,454","10,454","10,636","10,136",337.89K,-0.87%
2018년 11월 08일,"10,546","10,591","10,773","10,364",441.06K,3.12%
2018년 11월 07일,"10,227","10,727","11,046","10,091",763.97K,-5.46%
2018년 11월 06일,"10,818","10,682","11,046","10,454",1.09M,1.71%
2018년 11월 05일,"10,636","9,073","11,318","8,818",2.06M,19.63%
2018년 11월 02일,"8,891","8,673","8,991","8,654",276.62K,2.83%
2018년 11월 01일,"8,646","8,264","9,046","8,264",747.52K,8.08%
2018년 10월 31일,"8,000","7,891","8,536","7,891",551.36K,1.38%
2018년 10월 30일,"7,891","7,291","8,218","7,291",534.46K,3.58%
2018년 10월 29일,"7,618","8,273","8,491","7,618",581.61K,-10.47%
2018년 10월 26일,"8,509","9,182","9,318","8,273",674.58K,-6.31%
2018년 10월 25일,"9,082","9,091","9,500","9,046",284.97K,-4.40%
2018년 10월 24일,"9,500","10,273","10,409","9,409",446.89K,-6.27%
2018년 10월 23일,"10,136","10,773","10,773","10,091",428.69K,-3.89%
2018년 10월 22일,"10,546","11,182","11,273","10,500",404.06K,-5.69%
2018년 10월 19일,"11,182","11,227","11,454","10,954",433.55K,-1.20%
2018년 10월 18일,"11,318","10,454","11,409","10,409",1.15M,5.06%
2018년 10월 17일,"10,773","11,000","11,318","10,454",917.80K,-2.87%
2018년 10월 16일,"11,091","10,046","11,273","9,864",1.56M,11.42%
2018년 10월 15일,"9,954","9,409","10,000","9,018",462.83K,-2.89%
2018년 10월 14일,"10,250","10,250","10,250","10,250",-,10.00%
2018년 10월 12일,"9,318","8,918","9,864","8,773",704.10K,2.70%
2018년 10월 11일,"9,073","8,500","9,073","8,464",466.66K,0.71%
2018년 10월 10일,"9,009","9,636","9,682","8,991",670.69K,-6.51%
2018년 10월 08일,"9,636","9,909","10,227","9,636",406.64K,-12.40%
2018년 10월 07일,"11,000","11,000","11,000","11,000",-,10.00%
2018년 10월 05일,"10,000","10,409","10,636","10,000",293.91K,-3.08%
2018년 10월 04일,"10,318","10,409","10,454","10,182",166.66K,-9.89%
2018년 10월 03일,"11,450","11,450","11,450","11,450",-,10.00%
2018년 10월 02일,"10,409","10,546","10,591","10,318",268.79K,-2.13%
2018년 10월 01일,"10,636","10,682","10,727","10,454",214.66K,-9.09%
2018년 09월 30일,"11,700","11,700","11,700","11,700",-,10.00%
2018년 09월 28일,"10,636","10,546","10,954","10,364",744.74K,2.62%
2018년 09월 27일,"10,364","10,454","10,454","10,273",203.51K,-9.48%
2018년 09월 26일,"11,450","11,450","11,450","11,450",-,10.00%
2018년 09월 21일,"10,409","10,500","10,591","10,273",293.23K,1.78%
2018년 09월 20일,"10,227","10,182","11,046","10,182",1.08M,-0.45%
2018년 09월 19일,"10,273","10,454","10,546","10,227",278.98K,-0.44%
2018년 09월 18일,"10,318","10,591","10,591","10,273",282.11K,-3.81%
2018년 09월 17일,"10,727","10,636","10,864","10,546",217.70K,-8.71%
2018년 09월 16일,"11,750","11,750","11,750","11,750",-,10.00%
2018년 09월 14일,"10,682","10,727","11,000","10,636",637.39K,1.73%
2018년 09월 13일,"10,500","10,318","10,546","10,227",224.12K,2.67%
2018년 09월 12일,"10,227","10,636","10,636","10,136",410.75K,-3.02%
2018년 09월 11일,"10,546","10,454","10,682","10,454",291.14K,0.44%
2018년 09월 10일,"10,500","10,818","10,818","10,273",444.18K,-12.50%
2018년 09월 09일,"12,000","12,000","12,000","12,000",-,10.00%
2018년 09월 07일,"10,909","10,682","11,091","10,546",530.30K,2.13%
2018년 09월 06일,"10,682","11,091","11,091","10,636",588.24K,-7.11%
2018년 09월 05일,"11,500","11,546","11,818","11,318",1.08M,2.01%
2018년 09월 04일,"11,273","11,364","11,500","11,091",352.37K,-0.40%
2018년 09월 03일,"11,318","11,409","11,682","11,227",540.58K,1.63%
2018년 08월 31일,"11,136","11,273","11,364","11,046",258.09K,-1.22%
2018년 08월 30일,"11,273","11,318","11,454","11,136",336.19K,-0.40%
2018년 08월 29일,"11,318","11,182","11,909","10,954",1.51M,4.18%
2018년 08월 28일,"10,864","11,000","11,273","10,818",374.03K,0.84%
2018년 08월 27일,"10,773","10,909","11,000","10,546",264.98K,-10.23%
2018년 08월 26일,"12,000","12,000","12,000","12,000",-,10.00%
2018년 08월 24일,"10,909","11,091","11,273","10,864",268.61K,-2.44%
2018년 08월 23일,"11,182","10,909","11,227","10,818",334.58K,-0.40%
2018년 08월 22일,"11,227","10,636","11,591","10,591",1.06M,5.56%
2018년 08월 21일,"10,636","10,273","10,636","10,046",327.97K,3.08%
2018년 08월 20일,"10,318","10,454","10,636","10,273",227.97K,-9.89%
2018년 08월 19일,"11,450","11,450","11,450","11,450",-,10.00%
2018년 08월 17일,"10,409","10,182","10,409","10,136",214.30K,2.69%
2018년 08월 16일,"10,136","10,182","10,500","9,909",341.36K,-7.01%
2018년 08월 15일,"10,900","10,900","10,900","10,900",-,10.00%
2018년 08월 14일,"9,909","10,227","10,546","9,864",323.97K,-2.68%
2018년 08월 13일,"10,182","10,182","10,227","9,773",382.82K,-10.29%
2018년 08월 12일,"11,350","11,350","11,350","11,350",-,10.00%
2018년 08월 10일,"10,318","10,636","10,773","10,182",320.12K,-1.30%
2018년 08월 09일,"10,454","10,136","10,636","9,954",450.70K,0.87%
2018년 08월 08일,"10,364","10,546","10,727","10,318",393.50K,-1.73%
2018년 08월 07일,"10,546","11,046","11,046","10,454",416.93K,-4.53%
2018년 08월 06일,"11,046","11,136","11,364","10,909",240.42K,-9.83%
2018년 08월 05일,"12,250","12,250","12,250","12,250",-,10.00%
2018년 08월 03일,"11,136","11,591","11,636","11,091",429.58K,-4.30%
2018년 08월 02일,"11,636","11,636","11,909","11,364",431.02K,0.78%
2018년 08월 01일,"11,546","11,227","11,546","11,000",602.77K,-3.41%
2018년 07월 31일,"11,954","12,182","12,409","11,773",335.63K,-1.87%
2018년 07월 30일,"12,182","12,454","12,864","12,182",558.64K,-11.72%
2018년 07월 29일,"13,800","13,800","13,800","13,800",-,10.00%
2018년 07월 27일,"12,546","12,546","12,682","12,318",534.69K,-3.15%
2018년 07월 26일,"12,954","12,954","13,000","12,454",621.78K,2.52%
2018년 07월 25일,"12,636","12,909","14,500","12,500",3.42M,1.83%
2018년 07월 24일,"12,409","12,182","12,454","11,727",594.88K,5.40%
2018년 07월 23일,"11,773","12,409","12,636","11,773",796.34K,-13.75%
2018년 07월 22일,"13,650","13,650","13,650","13,650",-,10.00%
2018년 07월 20일,"12,409","12,409","13,000","12,000",890.84K,0.74%
2018년 07월 19일,"12,318","12,909","12,909","11,954",702.90K,-3.90%
2018년 07월 18일,"12,818","13,273","13,818","12,546",2.43M,1.80%
2018년 07월 17일,"12,591","12,182","13,046","11,773",3.58M,9.05%
2018년 07월 16일,"11,546","11,864","12,000","11,318",511.79K,-8.73%
2018년 07월 15일,"12,650","12,650","12,650","12,650",-,10.00%
